reviewerid,review_cnt,response_cnt,voted_up_cnt,votes_up_cnt,votes_funny_cnt,comment_count,game_count
76561198820024905,1,0,1,0,0,0,52
76561198047773915,1,1,0,77,6,13,0
76561198044516972,1,1,1,0,0,0,210
76561199101338367,1,0,1,0,0,0,0
76561198022294475,2,1,1,376,21,0,0
76561199010915497,1,0,1,0,0,0,108
76561198084068353,1,1,0,10,2,0,0
76561199203679573,1,0,1,0,0,0,0
76561198084051287,1,0,1,0,0,0,0
76561197990700533,1,0,1,2,0,0,0
76561198077329027,1,0,1,5,2,0,0
76561198954438188,1,0,1,4,0,0,0
76561198054794801,1,1,0,2,0,0,0
76561198047229360,1,0,0,0,0,0,335
76561198298086244,1,1,0,59,1,0,0
76561199027109325,1,0,1,0,0,0,0
76561198026335767,1,0,1,4,0,0,228
76561197978646565,1,1,0,3,1,0,0
76561198397946033,1,1,0,1,1,0,0
76561197999370628,1,0,1,0,0,0,442
76561198048139072,1,0,1,0,1,0,151
76561198016055713,1,0,1,1,0,0,641
76561198078234759,1,0,1,0,0,0,140
76561198034578617,1,1,0,12,2,0,220
76561198098337499,1,1,0,1,0,0,0
76561198137691700,1,1,0,4,0,0,0
76561198046775018,1,0,1,2,0,0,0
76561198051946495,1,0,1,0,0,0,0
76561198099029761,1,1,1,0,0,0,0
76561198147217618,1,1,1,1,0,0,0
76561197996733213,1,1,0,19,0,0,0
76561197977115807,1,0,1,1,0,0,0
76561198065874674,1,1,0,0,5,0,348
76561197997419175,1,0,1,6,0,0,0
76561197989341573,1,1,0,9,0,0,0
76561198026195360,1,1,0,0,2,0,0
76561198048852358,1,0,1,2,0,0,0
76561198973713107,1,0,1,0,0,0,0
76561198033350121,1,0,1,0,0,0,458
76561198024559912,1,1,0,0,0,0,578
76561198348207131,1,1,1,2,0,1,0
76561198039514488,1,0,1,2,0,0,0
76561198274088019,1,1,1,0,0,0,194
76561198027114975,1,1,1,136,85,1,0
76561197972555541,1,0,1,0,0,0,0
76561198052892675,1,1,0,1,1,0,291
76561198209237759,1,0,0,2,0,0,0
76561198344357778,1,0,1,0,0,0,0
76561198025576661,1,1,1,3,0,0,0
76561198045878807,1,1,1,1,1,0,384
76561198005049648,1,0,1,181,187,1,0
76561198065756176,1,1,0,1,1,0,0
76561198041948944,1,1,1,1,0,0,719
76561197988099900,1,1,0,13,1,0,0
76561198005361785,1,1,0,3,3,0,0
76561197989665033,1,1,1,1,6,0,0
76561199471081465,1,0,1,6,2,0,0
76561197966709649,1,1,1,1,1,0,0
76561198073325163,1,0,1,50,3,0,591
76561198079324634,1,1,1,0,2,0,1902
76561198063880981,1,0,1,3,3,0,0
76561197979592772,1,0,1,0,0,0,1223
76561198253747180,1,0,1,0,0,0,111
76561199123967077,1,0,1,0,0,0,24
76561198078781228,1,0,1,12,0,0,0
76561198191655621,1,0,1,0,1,0,0
76561198053713635,1,1,0,4,0,0,0
76561198015982615,1,1,0,0,0,0,0
76561198798642760,1,1,0,1,0,0,135
76561198090695107,1,0,1,0,0,0,0
76561197981369555,1,0,1,2,0,0,0
76561198095349085,1,0,1,1,0,0,0
76561198283185244,1,1,0,47,1,0,0
76561198011034885,1,0,1,0,0,0,0
76561198161879979,1,0,1,1,0,0,212
76561198055688394,1,1,1,0,0,0,0
76561198966236228,1,1,0,3,5,0,0
76561198339461248,1,1,0,2,0,0,0
76561197999155676,1,0,1,0,0,0,0
76561198010244365,1,0,1,0,0,0,0
76561198042455661,1,1,1,9,8,0,0
76561198117164661,1,0,1,0,0,0,252
76561198074313786,1,1,1,25,8,0,154
76561198026761173,1,0,1,17,3,0,0
76561198143167442,1,0,1,0,0,0,0
76561198028617284,1,1,1,2,0,0,192
76561198009868902,1,1,0,3,1,0,0
76561198083520771,1,1,0,2,0,0,0
76561198060945445,1,1,0,2,0,0,387
76561198006575550,1,0,1,2,0,0,1632
76561198359764054,1,1,1,2,0,0,0
76561197982025644,1,0,0,0,0,0,0
76561197991088969,1,1,0,91,4,0,0
76561197998074467,1,1,0,2,0,0,1029
76561198032543787,1,1,0,5,0,0,0
76561198415740752,1,0,1,0,0,0,0
76561198025165801,1,1,0,3,0,1,0
76561197994250974,1,0,1,2,0,0,0
76561198004368051,1,1,0,15,0,0,535
76561198142750246,1,0,0,6,0,0,0
76561198038943797,1,1,0,6,0,0,0
76561198025124697,1,0,0,5,1,0,137
76561198121398682,2,0,2,9,1,0,19757
76561198123009123,1,0,1,2,0,0,0
76561198022373112,1,0,1,5,1,0,162
76561198048059733,1,0,0,0,0,0,0
76561198001818857,1,1,0,0,0,0,0
76561198043605945,1,0,0,2,0,0,0
76561198003437154,1,1,0,7,0,0,755
76561197987159517,1,1,1,35,3,1,109
76561199257679211,1,0,1,3,0,0,0
76561198011111377,1,1,0,11,0,0,0
76561198016577002,1,0,0,7,0,0,0
76561198285153786,1,0,1,2,0,3,0
76561199002724427,1,0,0,0,0,0,0
76561198100162236,1,1,1,1,0,0,0
76561198968661876,1,1,0,1,0,0,0
76561199477011799,1,0,1,5,0,0,0
76561198342881763,1,1,0,0,0,1,341
76561198277665520,1,0,1,4,0,0,92
76561199196925174,1,1,0,1,0,0,0
76561198980340803,1,0,1,8,0,0,0
76561198274417357,1,0,1,5,1,0,219
76561199427113645,1,1,0,0,0,0,0
76561198133377366,1,1,0,11,0,1,205
76561198238846768,1,1,0,0,0,0,88
76561197997833857,1,1,0,0,0,0,0
76561198282692736,1,0,1,1,0,0,60
76561197963789065,1,1,1,0,0,0,2643
76561198035932277,1,1,0,0,0,0,0
76561198132476915,1,0,1,0,0,0,443
76561198004853537,1,1,0,3,0,0,0
76561198006792167,1,1,0,1,0,0,0
76561198008376282,1,0,0,0,1,0,1400
76561198127444191,1,1,0,0,1,0,290
76561198042275652,1,0,1,1,0,0,0
76561198253185226,1,0,1,0,0,0,0
76561198132826256,2,1,2,0,0,0,194
76561198204174532,1,0,0,1,0,0,0
76561199047732740,1,0,1,0,0,0,0
76561198086879272,1,1,0,6,0,0,0
76561198984247264,1,0,1,0,0,0,0
76561198254103198,1,1,1,0,0,1,0
76561197987222459,1,0,1,0,0,0,73
76561198261046625,1,0,1,2,0,0,0
76561198449591881,1,1,1,0,0,0,0
76561198122019957,1,0,1,0,0,0,554
76561198033328455,1,0,1,3,0,0,246
76561197971125253,1,1,0,4,0,0,0
76561198315146102,1,1,0,4,0,0,81
76561198056373797,1,0,1,4,0,0,176
76561198309381813,1,0,1,0,0,0,88
76561198072515167,1,1,0,12,2,4,622
76561199053302315,1,1,0,2,1,0,0
76561198035289934,1,1,0,3,0,0,254
76561198023034702,1,0,1,1,0,0,0
76561198049483069,1,1,1,4,0,0,0
76561198024628497,1,0,0,1,0,0,0
76561198254009619,1,1,0,8,3,0,179
76561198018450069,1,0,0,2,0,0,812
76561198826812574,1,1,0,149,16,15,64
76561198190449526,1,1,1,27,5,0,0
76561199068886389,1,0,0,0,0,0,0
76561198823365672,1,0,1,18,11,15,0
76561198091457633,1,0,1,0,3,0,314
76561198820647381,1,0,1,1,0,0,0
76561198255156525,1,1,1,7,1,0,899
76561198411163791,1,0,1,0,0,0,162
76561198004257600,1,1,1,187,33,0,1546
76561198114846231,1,1,0,76,42,0,2015
76561198054759713,1,0,1,6,6,0,1323
76561198037166965,1,1,0,174,19,0,1508
76561198100588970,1,0,1,21,1,0,0
76561197974392119,1,1,0,8,9,0,2815
76561198292752589,1,0,1,2,0,0,438
76561198978945996,1,0,0,0,0,0,0
76561198185093747,1,1,0,40,3,6,0
76561197961189765,1,0,0,2,0,0,0
76561198378180303,1,1,1,0,0,0,1222
76561198211581300,1,0,1,2,0,0,176
76561198106166238,1,1,1,5,10,0,0
76561198032861994,1,1,1,0,0,0,0
76561198424174861,1,0,1,1,0,0,0
76561197960272112,1,1,1,18,0,0,7498
76561198018843029,1,1,0,5,0,0,0
76561198001905338,1,1,0,12,0,0,0
76561197996043626,1,0,1,10,1,0,0
76561198075332070,1,0,1,4,0,0,0
76561197991538521,1,0,1,3,0,0,0
76561198053122244,1,0,1,7,0,0,1230
76561198097432699,1,1,0,2,0,0,0
76561198075792328,1,0,1,15,0,0,0
76561198161536964,1,0,0,5,0,0,236
76561198079024378,1,1,0,7,0,0,1706
76561198051578441,1,1,0,15,0,0,0
76561198869789048,1,1,0,5,0,0,1761
76561198115646766,1,0,1,0,0,0,1435
76561197996079102,1,0,1,1,0,0,578
76561198013257090,1,1,1,1,0,0,1956
76561198059971262,1,1,0,3,0,0,2468
76561198036722500,1,0,1,2,0,0,0
76561198126885035,1,0,1,7,0,0,0
76561198982266476,1,1,1,0,0,0,328
76561198036344588,1,1,1,0,0,10,731
76561198003060409,1,0,0,3,1,0,150
76561199165236363,1,0,1,0,0,0,57
76561198415140178,1,1,0,2,0,0,0
76561197979722517,1,1,0,94,0,5,656
76561198089295263,1,0,1,23,0,0,94
76561198262010371,1,0,1,0,0,0,595
76561199141650509,1,1,0,0,0,0,0
76561199239682509,1,1,0,0,0,0,91
76561198087493759,1,1,0,111,3,0,269
76561198137111700,1,0,1,1,0,0,0
76561198059049118,1,0,1,3,0,0,600
76561198329050042,1,1,0,2,1,0,0
76561198172756418,1,0,0,18,1,0,0
76561198847472459,1,0,1,0,0,0,179
76561198179528402,1,1,1,0,0,0,262
76561198917098063,1,1,0,2,0,0,0
76561198074136914,1,0,0,3,0,0,0
76561198126097793,1,0,1,0,0,0,114
76561198183377909,1,1,0,40,3,0,40
76561198066133177,1,1,0,5,0,0,0
76561198071038268,1,1,0,6,0,0,434
76561197978110210,1,0,0,5,1,0,0
76561198149846118,1,1,0,7,0,0,77
76561197972557438,1,1,1,2,0,0,0
76561198438679077,1,1,0,0,0,0,272
76561197962032287,1,0,0,8,0,0,0
76561198060363900,1,1,0,2,0,0,0
76561198005261722,1,1,0,19,3,8,0
76561197960335314,1,0,1,1,0,0,209
76561198007719669,1,1,1,0,0,0,0
76561198233784964,1,1,0,4,0,0,0
76561198052469457,1,1,0,1,0,0,594
76561198937373130,1,1,0,15,2,0,196
76561198036667335,1,0,0,42,0,0,0
76561198003892588,1,1,0,1,0,0,112
76561198025672072,1,0,1,1,0,0,766
76561198018707283,1,0,1,0,0,0,776
76561198037484567,1,0,0,7,0,2,2140
76561197961350395,1,0,1,3,0,0,125
76561197993347882,1,0,0,1,0,0,0
76561198039240352,1,1,0,7,0,3,0
76561198065199365,1,1,0,3,1,0,0
76561197998571194,1,0,1,4,0,0,0
76561198013480714,1,1,0,3,0,0,0
76561198876309967,1,0,1,8,0,2,39
76561198005665438,1,0,1,1,0,0,0
76561198074871562,1,1,0,1,0,0,0
76561198058000656,1,0,1,2,0,0,244
76561198412911413,1,0,1,0,0,0,114
76561198151428269,1,1,1,0,0,0,0
76561197996297444,1,0,0,8,0,0,540
76561198025186205,1,1,0,0,1,0,0
76561198082532911,1,0,1,1,0,0,0
76561198076876602,1,0,0,9,0,0,409
76561198013925644,1,0,0,0,0,0,621
76561197976352190,1,0,0,6,0,0,0
76561197983423631,1,1,0,0,0,0,0
76561198075531918,1,1,0,2,2,0,0
76561198093673803,1,1,0,23,0,0,251
76561198853273788,1,0,1,38,1,0,127
76561198005483008,1,0,1,5,0,0,0
76561197983702635,1,1,0,57,2,0,0
76561197974490168,1,1,0,21,0,0,0
76561198130757348,1,0,1,8,1,0,0
76561198005700784,1,1,0,6,1,0,0
76561198036012570,1,0,0,52,0,0,0
76561198006773009,1,1,0,15,0,6,0
76561198852805550,1,0,1,4,0,0,90
76561197993004060,1,0,1,1,0,1,0
76561198014819409,1,0,0,0,0,0,81
76561198032856503,1,1,0,0,0,0,0
76561198046431975,1,1,0,1,0,0,424
76561199101977716,1,1,0,2,0,0,0
76561198028480292,1,0,1,4,0,0,363
76561198014277673,1,0,0,29,0,0,0
76561198123627576,1,1,0,2,1,0,0
76561198049813652,1,1,0,0,0,0,0
76561198129420904,1,1,1,1,0,0,0
76561198090395176,1,0,1,6,5,0,0
76561199033519883,1,1,1,5,0,0,0
76561198233949908,1,0,1,2,0,0,0
76561198311084646,1,0,1,1,0,0,45
76561199195848809,1,1,1,0,0,0,0
76561198091110242,1,0,1,6,0,0,151
76561197972344428,1,0,1,0,0,0,0
76561198874074235,1,1,1,0,0,0,110
76561199102276025,1,0,1,0,0,0,0
76561198992692161,1,1,0,0,0,0,0
76561198060828401,1,0,0,3,0,0,321
76561198046366526,1,1,0,0,0,0,0
76561198020829008,1,0,1,0,0,0,279
76561198144988837,1,0,0,0,0,0,0
76561198039434677,1,1,0,0,0,3,0
76561198320906068,1,1,0,3,1,3,101
76561197970937912,1,0,1,0,0,0,558
76561197987438662,1,1,0,5,0,0,598
76561198796262577,1,1,0,3,0,0,0
76561198040581863,1,1,0,2,0,0,0
76561198409588107,1,0,1,0,0,0,0
76561198071153921,1,0,0,1,1,0,0
76561198041537196,1,1,0,3,0,0,0
76561199104727146,1,0,1,1,0,0,0
76561198096009342,1,1,0,0,0,1,0
76561198027133320,1,1,0,6,0,0,412
76561198046105498,1,1,1,0,0,0,292
76561198038325743,1,1,0,0,0,0,337
76561198092499836,1,1,0,5,0,0,0
76561197970956551,1,0,1,1,0,0,0
76561197970705334,1,0,0,1,0,0,0
76561198058707699,1,0,1,4,0,0,0
76561197993713557,1,0,1,0,0,0,0
76561199470921494,1,0,1,0,0,0,0
76561198024268278,1,0,1,0,0,2,0
76561198036950882,1,0,1,0,0,0,413
76561198110477713,1,1,0,0,0,0,0
76561197968989689,1,1,0,0,0,0,0
76561198175859391,1,0,1,4,0,0,0
76561198032091045,1,1,0,2,1,0,0
76561198183082441,1,1,1,2,0,3,0
76561199245520100,1,0,1,0,0,0,0
76561198087317675,1,0,1,0,0,0,81
76561199078935721,1,0,1,0,0,0,0
76561197993817854,1,1,0,1,0,0,0
76561198123713110,1,0,1,0,0,0,388
76561197966899480,1,1,0,0,0,0,0
76561198067078892,1,1,0,3,1,0,0
76561198104394986,1,0,1,0,0,0,552
76561197964199253,1,1,0,0,0,0,446
76561198024733931,1,0,0,0,0,0,186
76561198041067387,1,0,1,0,0,0,0
76561198064624225,1,1,1,0,0,0,0
76561198079692487,1,0,1,0,0,0,351
76561198046512361,1,1,0,2,0,0,390
76561198003682417,1,0,1,0,0,0,0
76561198007575311,1,0,1,0,0,0,0
76561198168823046,1,1,0,228,3,0,224
76561197983000067,1,1,0,4,0,0,245
76561198029461563,1,1,0,1,0,1,0
76561198302793116,1,1,0,22,0,0,0
76561198001500831,1,0,1,1,0,0,1641
76561198156613422,1,0,0,0,0,0,88
76561198882280168,1,0,1,0,0,0,0
76561198396760965,1,1,0,1,0,0,0
76561198006108839,1,1,0,0,0,1,0
76561198022727239,1,0,1,2,0,0,0
76561198078049211,1,0,0,2,1,0,0
76561198176559694,1,0,1,0,0,0,209
76561198183798166,1,1,0,0,1,1,0
76561198052818062,1,1,0,11,2,3,0
76561198005073576,1,1,0,2,0,0,0
76561198033048004,1,0,1,5,0,0,0
76561198065583200,1,1,0,1,3,0,0
76561197976613894,1,1,0,1,0,0,0
76561197978088032,1,1,0,32,0,0,0
76561198002831171,1,1,0,4,0,0,267
76561197996719943,1,0,1,4,0,0,0
76561198038174001,1,1,0,4,2,13,0
76561197977486877,1,0,0,3,0,0,0
76561198007621055,1,1,1,0,0,1,244
76561197991915193,1,1,1,2,0,1,0
76561198049997266,1,0,0,1,0,0,119
76561198020018439,1,0,1,0,0,0,204
76561198016043818,1,0,1,0,0,0,0
76561199196449848,1,0,1,0,0,0,0
76561197995109772,1,1,0,3,0,0,0
76561197991142015,1,1,0,0,2,0,0
76561199119557316,1,1,0,2,5,3,0
76561198202201412,1,0,1,0,0,0,0
76561198072335528,1,1,0,0,0,0,0
76561198318698105,1,1,0,12,4,0,292
76561198081155318,1,0,1,25,2,0,0
76561198019597133,1,1,0,0,0,0,99
76561198160052557,1,0,1,0,0,0,0
76561199009117865,1,0,1,1,0,0,0
76561198001100217,1,1,0,3,0,0,403
76561198188273318,1,1,0,6,0,3,348
76561198022606575,1,1,1,2,0,0,0
76561198121454737,1,0,1,0,0,0,147
76561198041183873,1,1,1,3,3,0,105
76561198085153342,1,0,1,1,0,0,0
76561198159109435,1,1,0,2,5,0,0
76561198409057503,1,1,1,0,0,0,0
76561198046349305,1,1,0,3,0,3,0
76561198022369703,1,1,0,2,0,0,0
76561198949975307,1,0,1,1,0,0,0
76561198107921980,1,1,0,7,0,0,192
76561198012960547,1,1,1,0,0,1,0
76561199027107127,1,0,1,1,0,0,0
76561198049211391,1,1,0,24,5,0,0
76561198278463183,1,1,0,3,0,1,372
76561197965155618,1,0,0,1,0,2,0
76561198271785200,1,0,1,0,0,0,211
76561198010799906,1,0,1,3,0,0,203
76561198031599084,2,0,2,32,1,1,2174
76561198126127654,1,0,1,1,0,0,1095
76561198169921151,1,0,1,0,0,0,0
76561198392560508,1,0,1,4,0,0,34
76561198154964744,1,1,1,0,0,4,641
76561198010938140,1,1,0,6,2,9,824
76561199032897304,1,1,0,0,0,0,0
76561198042103539,1,1,0,1,0,0,393
76561199239772458,1,0,1,0,0,0,0
76561197996906236,1,0,1,0,0,0,0
76561198014893916,1,0,1,9,0,0,0
76561197990679121,1,0,1,0,0,0,0
76561197996083843,1,0,1,5,0,0,184
76561198217880364,1,1,0,1,0,2,0
76561197975015052,1,0,1,0,0,0,195
76561198019018185,1,0,1,13,0,0,1093
76561198093843253,1,0,1,0,0,0,0
76561198051998182,1,0,1,0,0,0,547
76561198011830544,1,0,1,0,0,0,295
76561198080063575,1,1,1,0,0,1,0
76561198118544733,1,0,1,0,0,0,84
76561197971556261,1,1,0,4,0,0,432
76561197966855149,1,1,1,0,0,0,0
76561197979210840,1,1,0,12,0,0,601
76561198031647949,1,0,1,1,0,0,0
76561198009541416,1,1,1,0,0,2,0
76561199153415508,1,0,1,2,0,0,37
76561198014225065,1,0,1,0,0,0,0
76561198066358263,1,1,0,3,0,1,0
76561197971757425,1,1,1,1,0,0,243
76561198084063774,1,1,1,0,0,0,0
76561198070202783,1,0,1,2,0,0,0
76561199050106648,1,1,1,0,0,0,0
76561198808628374,1,0,1,0,0,0,0
76561198076030071,1,1,0,3,0,0,249
76561198007146907,1,1,1,0,0,0,0
76561198444625600,1,1,0,3,4,0,0
76561198344494808,1,0,1,0,0,0,31
76561198438998491,1,0,1,0,0,0,12
76561197991573356,1,0,1,0,0,0,0
76561198067490866,1,1,0,0,1,0,0
76561198036732153,1,1,0,2,0,0,255
76561198187536966,1,1,0,0,0,0,116
76561198093959196,1,0,1,0,0,0,0
76561198014614629,1,0,1,1,0,0,204
76561198008812791,1,0,1,0,0,0,840
76561198985145889,1,1,1,0,0,0,0
76561199248502028,1,0,1,0,0,0,0
76561197984528278,1,1,0,2,0,0,0
76561198015029556,1,0,1,0,0,0,840
76561198824039668,1,0,1,0,0,0,74
76561197989915391,1,1,0,3,1,3,0
76561197970349076,1,0,1,0,0,1,250
76561198829165800,1,1,0,2,0,0,60
76561198019454527,1,1,1,0,0,0,0
76561198102388797,1,0,1,0,0,0,0
76561198008851966,1,1,0,8,0,0,729
76561198078681627,1,1,1,0,0,0,0
76561198187931710,1,0,1,0,0,0,0
76561198066574810,1,1,1,0,0,0,0
76561198849314739,1,0,1,0,0,0,0
76561198056385577,1,1,0,3,0,0,1024
76561198055990358,1,0,1,4,0,0,0
76561197972398706,1,0,1,1,0,0,0
76561198088031377,1,1,0,4,0,0,0
76561198273909447,1,0,1,1,0,0,0
76561198130676887,1,1,1,0,0,0,0
76561198160183648,1,0,1,0,0,0,0
76561198069165776,1,1,0,53,0,13,0
76561198098191182,1,1,0,0,1,0,0
76561198059250585,1,0,1,0,0,0,0
76561198119828577,1,1,0,4,4,3,0
76561198002911983,1,1,0,1,0,0,0
76561197996610838,1,1,0,1,1,0,0
76561197972617373,1,1,0,1,0,2,0
76561198047810520,1,0,1,0,0,0,200
76561198013999010,1,0,1,0,0,0,268
76561198028657220,1,1,1,0,0,0,0
76561198124314423,1,0,1,1,0,0,0
76561197977835561,1,1,0,0,0,0,934
76561197961574021,1,0,1,6,0,0,0
76561198062263329,1,0,0,3,0,0,0
76561198026247009,1,1,0,0,0,13,0
76561198027704611,1,0,1,0,0,0,0
76561198026801404,1,1,0,4,0,0,0
76561198218791432,1,0,1,0,3,4,0
76561197993475108,1,1,0,18,4,4,0
76561198070031026,1,1,0,0,0,1,109
76561198068433384,1,0,0,5,1,0,1148
76561197973038031,1,0,0,12,1,0,0
76561197963339130,1,1,1,0,0,0,0
76561198023819369,1,0,1,3,0,0,224
76561198335011943,1,0,1,0,0,0,185
76561198185626281,1,0,1,0,0,0,0
76561198019673458,1,1,0,4,1,0,205
76561198060355602,1,1,0,1,0,0,0
76561198315239845,1,1,0,0,0,0,0
76561198035355254,1,0,1,0,0,0,339
76561198101950038,1,0,1,3,0,0,2372
76561199066415617,1,1,1,0,0,0,0
76561198084612388,1,1,0,5,0,8,0
76561198064524928,1,1,0,1,0,0,0
76561198155600498,1,0,1,0,0,0,195
76561198010119190,1,0,1,1,0,0,494
76561198035283770,1,1,0,3,0,0,0
76561198025430149,1,1,0,11,0,6,0
76561198011975163,1,0,1,0,0,0,674
76561198003788071,1,1,1,2,0,0,0
76561199224085223,1,1,0,0,0,0,0
76561198012208134,1,1,0,20,1,0,0
76561198173009970,1,0,1,1,0,0,0
76561197983784031,1,1,0,2,0,0,0
76561198077513081,1,1,1,1,0,0,0
76561198799771158,1,0,1,0,0,0,0
76561198091704889,1,0,0,0,0,0,160
76561199017981233,1,1,0,12,0,0,0
76561197995667660,1,1,0,1,2,0,474
76561198011235774,1,0,1,0,0,0,0
76561198402515146,1,0,0,12,0,0,0
76561198349811576,1,0,1,0,0,0,0
76561197981742709,1,0,0,0,0,0,0
76561198272295607,1,0,1,0,0,0,0
76561198028170849,1,1,0,2,0,0,0
76561197994388971,1,0,1,4,0,0,0
76561198269024265,1,0,1,0,0,1,0
76561198038890789,1,1,0,1,1,1,0
76561198361036171,1,0,1,0,0,0,0
76561198030217555,1,0,0,0,0,0,0
76561198026428226,1,1,0,2,0,4,328
76561198069287463,1,0,1,0,0,0,0
76561199001010262,1,0,1,1,0,0,104
76561198834208403,1,0,1,0,0,0,0
76561198019458492,1,1,1,1,0,1,646
76561198356480236,1,1,0,3,0,5,156
76561198336592713,1,0,1,0,0,0,435
76561198040341525,1,0,1,0,0,0,368
76561198053910902,1,0,1,1,0,0,251
76561197981135637,1,0,1,0,0,0,414
76561198061117780,1,0,1,0,0,0,144
76561197991794448,1,1,0,5,0,0,116
76561198170239473,1,0,1,0,0,0,0
76561198045229775,1,0,0,3,0,0,130
76561198143870583,1,0,1,1,0,0,0
76561198119439494,1,1,0,1,0,0,1376
76561198005362602,1,0,1,0,0,0,0
76561198253056643,1,1,0,0,0,0,0
76561198073294380,1,0,1,0,0,0,0
76561198150793511,1,0,1,0,0,0,0
76561198391591013,1,0,1,0,0,0,0
76561198088959637,1,0,1,5,0,0,264
76561198034630212,1,0,1,0,0,0,0
76561198042859911,1,0,1,0,0,0,0
76561198035201371,1,0,1,0,0,0,0
76561197974840260,1,1,0,1,0,0,80
76561198422479129,1,1,0,3,3,0,202
76561198088670900,1,1,0,1,0,0,0
76561198121753101,2,2,0,4,1,0,1057
76561197971124277,1,1,0,3,0,1,1303
76561198044816817,1,1,0,3,0,0,0
76561197983029161,1,1,0,18,0,0,0
76561198251028872,1,1,1,2,0,2,257
76561198080241579,1,0,1,0,0,0,186
76561198015122447,1,1,0,0,0,0,2596
76561198257553963,1,1,0,2,2,2,134
76561198037038322,1,1,0,2,1,0,169
76561198144769458,1,1,0,9,8,0,63
76561198188998183,1,1,0,1,0,0,39
76561198116359606,1,0,1,9,0,0,292
76561197971300472,1,0,1,0,0,0,2163
76561198138227339,1,0,1,0,0,0,167
76561198029575045,1,0,1,0,0,0,0
76561198100267279,1,1,0,73,0,21,0
76561198072024383,1,1,0,1,0,0,0
76561197986347493,1,1,0,3,0,0,682
76561198012549762,1,1,1,0,0,0,288
76561198018428749,1,1,0,3,1,0,0
76561199209563576,1,0,1,0,1,0,24
76561198007019800,1,0,1,0,0,0,182
76561197995686895,1,1,0,0,0,0,0
76561198028832268,1,0,1,0,0,0,0
76561199200962622,1,1,1,0,0,3,0
76561197980131827,1,1,0,2,0,0,0
76561198018631036,1,0,1,0,0,0,562
76561198158501822,1,0,1,2,0,0,67
76561198082358610,1,0,1,0,0,0,266
76561198019930515,1,1,0,1,0,1,0
76561198243553452,1,0,1,2,0,0,164
76561198006619766,1,1,0,2,0,0,0
76561198100994230,1,0,1,1,0,0,0
76561197970773934,1,1,1,1,0,3,0
76561198085775439,1,0,1,0,0,0,267
76561198084865421,1,1,0,3,0,0,0
76561198038006895,1,1,0,1,0,0,0
76561198108947104,1,1,0,3,0,0,0
76561197977815205,1,1,0,2,0,0,0
76561198383105730,1,1,0,0,0,0,0
76561198190962399,1,0,1,0,2,0,192
76561199015701545,1,0,1,0,0,0,0
76561198018352247,1,0,1,0,0,0,0
76561198024274145,1,1,0,3,0,0,0
76561198079672801,1,0,1,2,0,0,514
76561198892506626,1,0,1,2,0,0,118
76561197967839564,1,1,1,3,0,0,0
76561198968834772,1,0,1,2,0,0,0
76561197970847024,1,1,1,0,0,2,0
76561198105187989,1,1,0,2,1,2,429
76561198073042497,1,1,0,1,0,1,0
76561198156421001,1,0,1,0,0,0,240
76561197994134338,1,1,0,3,0,0,0
76561199222269221,1,0,1,0,0,0,0
76561198007015413,1,1,1,0,0,0,0
76561198092139253,1,0,1,3,0,0,362
76561197963517207,1,0,1,0,0,0,2113
76561198038969360,1,1,1,0,0,0,0
76561198064119083,1,0,1,0,0,0,0
76561198101201251,1,1,0,1,0,0,0
76561198027534050,1,1,0,49,1,0,0
76561198177488117,1,0,1,0,0,0,0
76561198032999074,1,1,1,6,0,0,0
76561197996979175,1,1,0,0,0,0,640
76561198264004051,1,0,1,0,0,0,627
76561198064618784,1,1,0,53,1,8,0
76561198066329515,1,0,1,0,0,0,411
76561198300459886,1,0,1,0,0,0,0
76561198026224489,1,1,0,10,0,6,822
76561198340293421,1,1,0,0,0,0,172
76561198003477027,1,0,1,0,0,0,0
76561198008229871,1,0,1,0,0,0,0
76561197995785163,1,1,0,10,0,0,0
76561197991214427,1,1,0,8,1,2,0
76561198085251805,1,0,1,0,1,0,0
76561197961082210,1,1,0,3,0,1,0
76561198450710367,1,0,1,0,0,0,0
76561198333714460,1,1,0,16,0,0,0
76561198158473889,1,0,0,0,0,0,0
76561198009588610,1,0,1,0,0,0,179
76561197985848820,1,1,1,0,0,0,325
76561198145398596,1,0,0,3,0,0,0
76561198025585865,1,1,0,5,0,0,867
76561198994521998,1,0,1,0,0,0,97
76561197980292363,1,1,0,29,0,0,0
76561198028791196,1,0,1,0,1,1,305
76561198158695014,1,0,1,0,0,0,0
76561198076691699,1,0,1,1,0,0,0
76561198111730721,1,1,0,113,7,1,0
76561198081433007,1,0,1,0,0,0,0
76561198026304848,1,1,0,5,1,1,307
76561198040949106,1,1,0,2,0,0,0
76561198402282478,1,1,1,0,0,0,0
76561198024857095,1,1,0,4,0,0,0
76561198071793373,1,1,0,15,0,0,226
76561198167187833,1,1,0,1,0,0,0
76561197995821223,1,0,1,3,0,0,0
76561197985380680,1,0,0,1,1,0,0
76561198042135763,1,0,1,0,0,1,310
76561198046890859,1,0,1,0,0,0,0
76561198130299043,1,0,1,2,0,0,0
76561198122527938,1,0,1,3,1,0,396
76561198291530174,1,1,0,1,0,0,0
76561198311541957,1,0,1,0,0,0,0
76561198047643554,1,1,0,7,0,0,0
76561198001012576,1,1,0,6,2,0,636
76561198035504910,2,1,2,14,2,0,3853
76561198178828191,1,0,0,3,0,0,313
76561199048408981,1,0,1,1,0,0,0
