recommendationid,reviewerid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week
28260098,76561197990286718,4,0,314,152,0
28258444,76561198047811059,7,300,64,33,0
28245761,76561198064250869,32,0,23,22,0
28240364,76561197968331756,8,267,137,88,0
28239185,76561198211249024,27,0,83,72,0
145230073,76561199157277952,5,0,709,709,0
51282394,76561198396457790,3,149,914,880,0
50622040,76561198299481127,4,0,56,56,0
48534417,76561198044041884,13,0,961,591,0
26422371,76561198031511995,2,0,288,272,0
26395598,76561198046261021,4,165,53,53,0
26395240,76561198067614497,24,304,84,84,0
36502128,76561198233716532,4,39,165,40,0
99911993,76561198309300239,43,353,113,113,0
114242229,76561198030893104,232,0,506,191,0
64033135,76561198128257999,19,177,121,121,0
55782382,76561198151577762,2,0,269,201,0
55744950,76561197988827753,12,0,82,68,0
55523744,76561198039884239,2,0,356,356,0
54858443,76561198030769698,11,0,291,285,0
54413695,76561197970561207,15,459,1522,1253,0
54221180,76561198055759960,31,0,609,462,0
51350968,76561198001620434,14,464,215,215,0
51339825,76561198019098719,10,0,104,104,0
51257295,76561198007621245,15,0,71,71,0
50932683,76561197978613774,11,0,553,113,0
50868095,76561198017939919,67,785,1643,729,0
50741340,76561198040783895,17,0,634,625,0
50527708,76561198142397639,2,0,526,526,0
50505496,76561198046144500,13,0,1772,199,0
50491106,76561198000354957,15,0,368,368,0
50444356,76561198014963564,31,617,878,213,0
50154341,76561198136447385,1,0,807,384,0
50117800,76561198017208158,15,0,51,51,0
50115089,76561198137515792,9,257,320,272,0
50113822,76561197998364699,100,0,82,82,0
50113467,76561198059426234,33,245,606,242,0
50108135,76561198000388907,42,0,933,569,0
50106219,76561198000781188,12,473,32,32,0
48037037,76561197980185230,142,385,85,66,0
62789375,76561198101059827,8,101,1845,1448,0
61470513,76561198007354921,9,0,685,368,0
48666504,76561198112308356,2,0,7974,3957,0
48061686,76561198043287363,14,0,917,900,0
47017852,76561198363007027,25,0,1343,822,0
42364609,76561198214989148,147,2346,4929,772,0
39882982,76561198105416443,2,0,141,141,0
37225976,76561198181247543,6,0,2299,1143,0
32054317,76561198109239225,4,0,1723,911,0
92123415,76561198064963904,12,131,1469,155,0
90124594,76561197961992930,10,0,16,16,0
138439949,76561198103195983,95,311,450,440,0
47619600,76561198062813911,2050,1958,198,198,0
39974223,76561198015267128,17,0,1909,1058,0
36392847,76561198035188248,70,1561,20,20,0
31711570,76561198065403718,1,219,14,14,0
51528303,76561198288914820,2,0,376,309,0
28218011,76561198279099579,1,33,17,17,0
73331187,76561198077242222,444,2468,445,445,0
102202414,76561198078785130,3,0,164440,163119,0
44336379,76561198036734239,5,0,6325,2385,0
44097967,76561198031148202,6,0,2325,2222,0
42916634,76561198124892716,33,247,79,30,0
35606123,76561198015810047,22,0,27,27,0
33341897,76561198133251638,43,0,306670,3076,1531
32309288,76561197983194087,2,0,165,54,0
32126348,76561197962944413,84,637,28,28,0
32101690,76561198029554089,114,0,69,69,0
32096867,76561198001504434,104,0,16,12,0
32094191,76561198061412987,42,135,5,5,0
89436462,76561198079741744,1,0,386,5,0
81492111,76561198216450267,1,0,333,153,0
81276345,76561198061068406,10,951,956,62,0
80147671,76561198006591659,1,0,1180,910,0
78280384,76561198251006084,1,0,1450,321,0
48887258,76561198047850326,9,0,1248,293,0
42150790,76561198340131910,13,0,11223,741,0
38267885,76561198143498491,10,0,1025,941,0
155944874,76561198062393991,11,0,138,138,0
29535616,76561198002049680,31,0,165,165,0
39878172,76561198034960142,15,0,3506,2056,0
38338540,76561198382590749,11,224,45,45,0
33644814,76561198250283818,4,0,44,44,0
33456754,76561198202659122,6,0,303,263,0
61761257,76561198049952524,4,0,674,674,0
35746478,76561198276025769,13,0,489,474,0
35060665,76561198173197079,8,405,1279,758,0
33393100,76561198068920890,200,0,12,12,0
30605766,76561198137541868,5,298,326,326,0
37585633,76561197976892493,41,873,9,9,0
34912022,76561198010615424,6,0,16,16,0
34899732,76561197997678124,443,1630,70,70,0
125848990,76561198439335613,1,0,80,80,0
89349261,76561198112819846,440,0,62,62,0
69988249,76561198312382099,12,0,23,9,0
43762518,76561197983125091,18,1509,125,125,0
41475237,76561198808742457,1,0,20,20,0
63055536,76561198183400487,13,132,360,250,0
60265751,76561198076738571,7,0,508,506,0
54400808,76561198008264087,3,0,546,9,0
52502937,76561198062265037,346,0,11,8,0
52475994,76561197964106378,4,0,1923,976,0
51071457,76561197971825130,152,0,1322,932,0
50963596,76561197969039327,84,0,98,98,0
50890092,76561197983527100,103,0,8,8,0
50841228,76561198013999769,20,0,20,20,0
50835802,76561197985778703,14,0,1038,475,0
50833133,76561198097724978,2,0,57,57,0
50825101,76561197970143059,48,0,1162,1140,0
50818075,76561198027151433,5,0,89,79,0
48315902,76561198007744996,1,0,439,439,0
48035535,76561197975439972,158,0,28,28,0
47844834,76561198005087486,5,0,509,509,0
45175082,76561197969096617,109,0,382,319,0
44966846,76561197987811748,7,0,1316,1150,0
43396278,76561198091698832,35,454,1761,296,0
42018003,76561198033314118,28,121,1149,1059,0
41209398,76561197986449317,52,0,60,60,0
41168384,76561198057817004,40,1123,220,175,0
41038142,76561198023722354,3,67,159,159,0
40399166,76561198003480034,17,0,576,66,0
39359262,76561198161132977,18,719,5206,3734,0
38366502,76561197996378684,39,0,1833,1806,0
36680313,76561198122056251,12,0,8351,8351,0
36585490,76561198308171254,1,0,225,225,0
35294369,76561198009006160,37,0,60,60,0
35188207,76561198114091841,1,0,23,23,0
34717909,76561198005947553,4,542,581,498,0
34631552,76561198032538290,12,0,8372,6990,0
34605868,76561197967419253,58,0,299,226,0
34481947,76561198274538684,4,116,492,353,0
34406352,76561198020583197,4,0,1526,1449,0
34297651,76561198006723728,46,0,133,133,0
70475694,76561198988123784,2,0,115,5,0
30688657,76561198341088168,1,0,12,12,0
59970973,76561198286711470,20,183,6,5,0
73699435,76561198092625308,184,0,5,5,0
62387115,76561198342982654,1,0,17291,34,0
54679321,76561198970003193,1,0,29,14,0
54673658,76561198189850047,26,0,391,391,0
54624057,76561198975197235,8,0,38,38,0
67116876,76561198029885764,3,0,65,65,0
48352773,76561198260703235,26,0,26,26,0
42818603,76561198025632123,52,0,64,64,0
42817352,76561198080638632,7,950,45,45,0
42689997,76561197966385727,289,997,190,65,0
95936626,76561198123569701,34,288,56,32,0
94355786,76561198093338461,6,122,302,249,0
72972844,76561198018040552,292,466,30,30,0
70701377,76561198114272121,44,0,65,65,0
65084069,76561198065075836,22,0,117,38,0
50931610,76561198018389584,5,0,132,132,0
50394042,76561198196964529,1,80,17,11,0
36005476,76561197982999259,36,256,124,124,0
35965096,76561198021311994,30,0,411,0,0
35910833,76561198037893332,26,0,131,104,0
35864599,76561198182921741,47,0,42,18,0
35804187,76561198053788131,352,0,411,411,0
35802868,76561197998861603,15,587,96,96,0
35802851,76561198161053092,33,0,134,75,0
32663755,76561198023832658,286,593,6,6,0
64794319,76561198004885007,24,0,920,920,0
38967384,76561198342110425,1,0,39,39,0
55525582,76561197995746362,151,1665,4379,4379,0
49468276,76561198090608638,2,0,34322,7183,0
47562823,76561198120476907,9,308,500,482,0
47282637,76561198030294041,10,461,166,166,0
45785947,76561198820284653,30,126,8,8,0
45140108,76561198075136473,3,0,54267,54010,0
44084221,76561198233251784,49,437,40,36,0
43052837,76561198103975185,25,0,1366,1275,0
42384343,76561198355942836,33,242,1193,1062,0
41913496,76561198060070074,70,321,24,24,0
41738692,76561198199610265,129,765,68,68,0
41141756,76561198028202581,46,799,15,15,0
37937312,76561198039805069,148,0,336,336,0
67772939,76561198366441320,4,27,174,172,0
48651968,76561197994471459,454,978,8,8,0
31128371,76561197998321573,19,0,96,85,0
30917469,76561198090876846,9,0,16,9,0
30681799,76561198043471934,1,0,151,140,0
148654928,76561199121287220,3,0,3590,1801,0
147763936,76561198051362575,28,0,418,418,0
47230347,76561198363723569,1,99,6425,2361,0
47056903,76561198021780720,12,0,108,108,0
45815640,76561198076850878,4,0,38,38,0
44865390,76561198055287642,3,0,129,120,0
44766284,76561197980569373,10,0,5,5,0
42994286,76561198083465227,20,89,703,703,0
41827660,76561197969032721,1,0,8659,132,0
44978932,76561197984586272,16,399,55,54,0
122251525,76561198954023089,32,131,725,26,0
122236679,76561198406418733,23,76,2837,416,0
122208301,76561198039778613,28,0,30,30,0
122191247,76561198140437237,4,0,25,23,0
35908464,76561198062030794,11,0,11,11,0
30716534,76561198038994471,115,0,22,22,0
160817063,76561198978500206,7,82,6737,6737,0
160559765,76561199170302232,9,0,477,477,0
160403680,76561198198768621,2,582,58,58,0
160219797,76561199083767534,8,0,1081,908,0
160149809,76561199398481801,1,0,327,305,22
160124685,76561198823878292,11,0,4444,2368,148
157970863,76561199230774075,34,119,2129,1297,0
157384177,76561199074747409,38,41,1126,1126,0
156009949,76561198107093155,246,733,12,12,0
155449246,76561199170718897,8,0,43,43,0
155032457,76561199535148464,1,0,143,143,0
154956876,76561198828447894,14,0,1569,1165,2
154689371,76561199443410115,16,0,23,23,0
154657590,76561199588659990,5,0,410,317,0
154583447,76561199013531624,21,0,2523,2362,0
154329451,76561198136453149,3,0,180,179,0
149169389,76561198931860286,13,0,1010,885,16
148960283,76561197977086213,28,233,795,795,0
145381893,76561198004587194,95,372,202,202,0
145159030,76561199055011980,2,46,3108,1691,0
142262529,76561199419290092,17,0,357,346,0
141801164,76561199005744274,11,0,586,240,0
141780181,76561199068512293,26,30,1330,1330,0
139560340,76561198122338948,12,0,412,412,0
138281908,76561199249880747,5,0,2964,1301,0
137685503,76561198166393519,76,380,99,99,0
137195707,76561198319916006,21,88,163,139,0
137168804,76561198818075390,1,0,1804,1601,0
135952626,76561198827963845,6,211,900,745,0
135745317,76561199117337653,3,0,2754,2659,0
135137691,76561199158669918,15,0,430,197,0
134076159,76561199446766655,1,0,387,39,0
125071469,76561199014493458,13,0,10349,7700,0
124460466,76561198124491414,21,1092,44,44,0
122484630,76561199158098143,2,0,478,381,0
119725289,76561198930939885,39,126,2547,910,0
119486580,76561198428758099,14,0,495,438,0
157599869,76561198082822197,21,0,381,381,0
139508754,76561198351507138,22,0,584,584,0
131174696,76561198259690529,30,94,1056,932,0
125319708,76561198093828120,3,160,361,327,0
118704225,76561197981779454,4,0,259,259,0
117404028,76561198393936581,12,491,648,480,0
101687802,76561198134461456,26,0,943,763,0
76916842,76561197996926388,58,0,1251,42,0
76204836,76561198043781655,47,0,1515,857,0
66042046,76561197977530230,25,1048,110,110,0
58345258,76561198188110767,25,0,685,685,0
57708683,76561197977449874,24,0,401,401,0
56461438,76561198418810129,9,398,886,397,0
55285207,76561198140429839,12,0,773,773,0
54296927,76561198094808986,27,315,165,165,0
54264466,76561197962153391,2,0,527,527,0
54093634,76561198047026898,5,255,629,622,0
51112270,76561198322101866,2,0,1063,1012,0
50502294,76561198028197360,20,0,278,278,0
50457140,76561198012860154,10,2542,134,134,0
50393630,76561198000175959,17,0,492,492,0
38589827,76561198299112302,5,0,24,24,0
141076111,76561198022347120,24,0,106,106,0
139090424,76561198027442761,21,125,35,35,0
136190531,76561197964808965,43,0,66,66,0
128915368,76561197993220909,34,736,63,63,0
124366233,76561198102954520,3,442,6795,4485,0
85285807,76561197973791393,12,0,892,481,0
76353366,76561198001895758,49,0,11936,7599,0
53043767,76561198822068194,2,0,328633,77301,907
53002971,76561198028936322,6,412,4583,2098,0
45786552,76561198069719906,1,0,15519,2916,0
45107694,76561198116077880,5,0,20412,10516,0
42205893,76561198045048840,1,0,4377,2822,0
87967232,76561197978552772,7,278,30,30,0
66909271,76561198183154702,9,0,21,21,0
65875069,76561198968860339,7,0,512,27,0
62355612,76561197971511870,88,317,30,19,0
47271581,76561198116567192,10,0,6713,5910,0
47197856,76561198224586908,4,0,32,19,0
47197303,76561198150556615,51,0,176,5,0
47155372,76561198129828353,16,204,13,13,0
47154212,76561198089208262,18,564,7,0,0
47153711,76561198262222234,9,65,82,27,0
47111498,76561198112514510,15,581,1948,917,0
47082361,76561197969100842,5,0,17,17,0
47080309,76561198082814916,6,14,6,6,0
47075410,76561198094124825,1,107,10,10,0
47060352,76561198032914343,4,0,11,10,0
47055627,76561198194242447,1,0,135,75,0
155913137,76561198811517938,9,260,1681,505,0
53948799,76561198050750548,598,0,1161,109,0
63336735,76561198036420619,3,0,67166,35664,0
63322834,76561198287349913,38,0,733,20,0
51273654,76561198007744424,8,0,21755,13742,0
51061681,76561197995159815,10,131,1019,80,0
50755934,76561198030779026,1,0,8,8,0
50744519,76561198063417155,1,0,624,624,0
50284707,76561198089989828,159,0,12056,4616,0
147829162,76561198044565944,21,0,97,97,0
146969106,76561198046965786,65,0,622,328,0
113010162,76561198000323212,27,663,1747,416,0
94367912,76561198077906644,7,1259,1416,801,0
91352859,76561198999716687,11,0,14,14,0
50124830,76561198061604287,8,0,879,463,0
48558963,76561198045744747,5,0,981,286,0
44542303,76561198434432222,19,0,33,32,0
44441481,76561198161804890,2,21,1970,629,0
42563040,76561198018982571,1,0,24,24,0
41910942,76561198402859797,1,0,33,33,0
36425989,76561198133568873,1,0,806,475,0
120088255,76561198873804375,118,253,2517,133,0
49329898,76561198147935617,7,209,519,518,0
43322231,76561198249348298,21,87,190,100,0
53880819,76561198021801410,7,0,133,58,0
35608871,76561198005250775,1,0,74,74,0
33879640,76561198273930428,2,0,17,15,0
32103123,76561198027070093,12,240,151,151,0
32096664,76561198318811957,12,0,150,81,0
32093096,76561198022064106,57,696,59,54,0
43783665,76561198258090207,17,42,10,10,0
43781628,76561197970880630,418,1060,8,8,0
42255186,76561198390115946,48,58,706,135,0
42221629,76561198032299990,26,1761,397,397,0
41895409,76561198029275868,10,121,184,160,0
41858546,76561197960777245,16,0,869,744,0
41821785,76561198145081342,14,0,48,48,0
41808067,76561198066614584,11,356,203,203,0
41780899,76561198048030300,28,0,305,229,0
41770686,76561198319657818,57,275,13,13,0
41765595,76561198280328353,2,0,128,128,0
41760879,76561198021708946,16,218,94,94,0
41743420,76561198188411873,8,115,653,653,0
41739777,76561198062831829,4,299,294,294,0
41727295,76561198053394015,7,293,37,37,0
41724511,76561198066771688,12,0,133,60,0
41722209,76561198027273433,25,0,13,13,0
36519503,76561198077881133,32,140,6479,6223,0
36457817,76561197997632863,136,318,4717,4717,0
35648041,76561198072173664,3,0,5854,5021,0
34750450,76561198097724650,3,0,1520,1520,0
33297977,76561198129944806,4,0,13,13,0
49406967,76561198049701098,832,3699,19,19,0
49217700,76561198423201914,18,0,684,593,0
86580308,76561197999887104,4,0,76,12,0
43027047,76561198797920583,10,0,838,517,0
41514315,76561197970338877,3,888,41,41,0
31976409,76561197994995921,2,0,105,105,0
31714316,76561198106516206,108,0,16,16,0
64752176,76561198033126166,3,0,21,5,0
57620139,76561198062090701,7,0,420,33,0
54722003,76561198040052230,6,0,276,217,0
130246810,76561199019088500,4,0,176,43,0
123386007,76561198046142912,15,0,58,58,0
84244565,76561198327068131,4,0,1481,502,0
71983684,76561197960790134,25,0,6,6,0
57140135,76561198282032702,4,0,1304,417,0
56492319,76561197988597074,3,341,95,95,0
55087752,76561197987034326,16,8633,173,57,0
54752937,76561197999657451,48,0,18,18,0
49829378,76561197965193437,590,0,564,564,0
49330127,76561198056553535,157,2557,54,54,0
48374922,76561198027780962,11,2186,365,365,0
43502199,76561198006269309,144,0,267,267,0
41392434,76561198263147968,3,108,41,41,0
41344631,76561198828808827,11,0,7,7,0
40257409,76561198080614433,22,0,584,383,0
39134883,76561198058838396,7,0,110,69,0
38423771,76561198289181152,5,0,30,30,0
38069816,76561198022546530,84,0,190,42,0
36383939,76561197970350988,120,160,147,49,0
36020365,76561198275542041,7,0,18,18,0
36016412,76561198039909911,105,0,39,39,0
36000559,76561197987352433,52,0,95,22,0
54624954,76561198064718011,35,0,3698,480,0
54503453,76561198023367927,42,0,493,493,0
54448522,76561198031444749,4,0,738,738,0
54438281,76561198004418141,88,1339,343,343,0
54430272,76561198031531320,10,193,42,23,0
40074861,76561198115532673,19,259,26,26,0
39959402,76561198005088923,37,0,401,314,0
48637777,76561198832742723,137,0,3865,3628,0
59151454,76561198036549322,16,0,1269,452,0
58957238,76561198027232231,2,0,2965,1360,0
58818483,76561197977188730,81,324,1321,1321,0
58503881,76561198277984478,607,1210,28,22,0
58489983,76561198038836171,20,58,16,16,0
107182003,76561198126909363,5,0,1704,1704,0
98031713,76561198049749945,2,0,967,967,0
86672203,76561197987101941,75,0,32,32,0
76492622,76561198172136922,13,0,1147,856,0
64571265,76561198045869365,122,469,1626,186,0
59483499,76561198330273476,1,0,1322,44,0
57499404,76561199003704898,1,0,1146,280,0
57427391,76561198013019921,1,0,3084,1626,0
57405766,76561198058232184,9,0,1272,510,0
57360525,76561198037960452,423,3958,873,380,0
57340126,76561198076732727,1,0,358,358,0
57287549,76561198031120172,115,0,1082,1082,0
57261628,76561197971662508,4,0,2790,1397,0
57228608,76561198137221761,1,0,1521,1519,0
57207448,76561198007104978,1,0,802,257,0
57198762,76561198088639463,9,0,2075,390,0
57187596,76561198249118812,1,0,374,9,0
57187482,76561198162042530,3,125,1125,302,0
57181778,76561198024452360,7,0,21,17,0
57167042,76561198042771716,98,870,1293,603,0
57159810,76561197996283350,2,0,567,78,0
57153590,76561197970386800,263,76,151,151,0
57151331,76561198167872888,3,669,123,37,0
57147364,76561198162151750,33,0,296,294,0
57147087,76561198009131048,5,0,248,248,0
57146472,76561198069240761,1,258,439,293,0
57146396,76561197998046583,5,0,90,22,0
57144872,76561198022550971,4,800,1112,861,0
55339586,76561198084591168,96,289,731,114,0
50301457,76561198442214253,17,237,23,23,0
41550879,76561197972337172,356,0,132,132,0
41515240,76561198354894013,71,850,424,159,0
41507696,76561197966134367,102,3557,214,214,0
41497680,76561197992040071,49,507,367,367,0
40718898,76561198010192890,269,805,261,58,0
40344512,76561198040419905,4,0,93,93,0
40314383,76561198192862067,13,0,317,317,0
40313156,76561198052402802,8,118,680,579,0
40273878,76561198064514583,2,0,123,123,0
40257272,76561198051973109,11,155,1232,829,0
40206826,76561198250552922,10,0,183,183,0
40206821,76561198074536771,6,0,93,93,0
40073687,76561197961998841,5,0,68,68,0
40050535,76561198019749901,13,116,97,80,0
40048785,76561198007143569,1,0,237,237,0
40048013,76561198039106685,2,0,279,279,0
40033422,76561198263139584,10,844,352,352,0
39936895,76561198020982568,102,403,219,219,0
39688834,76561197964165378,16,0,192,192,0
39197854,76561198043879098,4,0,158,158,0
38860881,76561197982718107,86,0,106,106,0
38600292,76561198018628239,18,362,309,309,0
38566207,76561198039683273,22,0,354,354,0
38553579,76561198080516863,50,0,406,403,0
38535282,76561198049701098,832,3699,64,64,0
38464172,76561198061035802,118,276,46,46,0
38395631,76561198078443502,17,0,30,30,0
38346191,76561198111369150,1,0,104,104,0
38332165,76561197970956898,128,0,90,90,0
38279391,76561197972552780,104,0,285,131,0
37921605,76561198076388789,14,98,1523,1512,0
36138079,76561197993063646,29,280,529,529,0
36034838,76561197963412585,29,805,71,71,0
35134253,76561198047539607,3,0,203,203,0
35097956,76561197964991707,37,0,56,56,0
35058342,76561198015953187,9,0,146,146,0
34819167,76561197995095507,9,164,682,682,0
34768444,76561197971389142,166,0,188,155,0
34744081,76561198042496731,2,0,727,727,0
34724662,76561197972531547,3,283,151,151,0
34661044,76561198019862767,28,0,251,251,0
34603465,76561198056596594,3,0,8207,189,0
34601721,76561198048003180,37,232,299,294,0
34585293,76561198074482153,8,559,21,21,0
34580510,76561198317229481,10,0,29,29,0
34561685,76561197996089634,96,0,41,41,0
34559182,76561197970967930,89,0,106,106,0
34544442,76561197999866270,30,669,93,93,0
34541064,76561197996810901,38,0,121,121,0
34538327,76561198007943699,15,0,51,51,0
34510103,76561197978962198,36,0,57,57,0
34498850,76561198073497121,2,92,118,118,0
34493747,76561197990794340,11,710,105,105,0
34487867,76561197996569919,91,222,107,107,0
34482470,76561198143095285,42,0,756,756,0
34471500,76561198046794341,266,0,442,108,0
34469869,76561198043254294,15,0,63,63,0
34465386,76561198043848166,21,1228,50,50,0
34462236,76561197976110441,22,0,301,201,0
34449037,76561198000088094,294,0,44,44,0
34448183,76561198074497999,41,0,36,36,0
34448111,76561198040892359,369,3008,211,211,0
34445316,76561197960934791,41,0,86,86,0
62944360,76561197998694272,3,0,2434,2209,0
44574751,76561197973678032,51,3240,615,615,0
42754639,76561198069038981,19,290,329,329,0
39713952,76561197989634916,110,0,48,48,0
39698839,76561197989221215,20,0,877,845,0
39675738,76561197995853692,4,235,287,287,0
39648686,76561198018453161,51,0,1167,1167,0
32028318,76561198040177400,13,423,229,98,0
32002061,76561198324587058,1,0,223,171,0
31968877,76561197971056590,44,0,297,232,0
43289009,76561198001910545,19,0,7,7,0
43154196,76561198090283130,52,0,167,167,0
49527842,76561198389088110,3,0,14,14,0
47182219,76561198328837375,49,0,63,56,0
38136511,76561198024452362,34,0,20,20,0
37966208,76561198129444884,4,85,16,16,0
37118808,76561197993072267,74,508,8,8,0
145822128,76561198066356846,1,0,1346,288,0
145735780,76561198081853679,1,0,260,246,0
145472935,76561198020523663,3,0,8284,8262,0
141604938,76561199061682634,2,0,226,49,0
140965856,76561197973389596,71,911,20,20,0
138569002,76561199505035890,1,0,1318,200,0
136238016,76561198185831814,1,0,8045,7102,0
135466332,76561197963824807,2,0,47,29,0
132959424,76561199121537297,2,0,1793,1625,0
131746622,76561197970311541,4,535,750,712,0
129056478,76561197965306522,10,124,16,16,0
128166316,76561199066487689,6,0,6,6,0
123926543,76561197961195580,2,0,530,253,0
123420995,76561198003853446,5,0,131,71,0
123069694,76561198262673446,17,89,341,75,0
123068927,76561199147971919,1,0,826,454,0
123028796,76561199123533499,1,0,1542,1501,0
122668510,76561197998604911,6,0,1168,1041,0
122635934,76561199398068204,1,0,457,186,0
122209247,76561198006731587,23,0,175,115,0
121672112,76561198357860851,23,55,243,227,0
121241117,76561198011885157,1,38,918,918,0
120745829,76561199111110769,2,0,2154,429,0
118474972,76561198404872988,1,0,9,9,0
118178041,76561198850479646,9,0,23,23,0
118024061,76561198237198954,49,0,909,848,0
117877502,76561198135669048,12,0,66,66,0
116844189,76561198022667255,10,0,2631,2601,0
114933155,76561198012404449,36,0,955,955,0
113596332,76561198837492897,2,63,58,58,0
112090747,76561199177100237,1,0,4279,750,56
112088074,76561198962736386,1,33,45,45,0
111992687,76561198012462997,3,0,2176,2061,0
111819167,76561198119938754,52,1061,1433,180,0
110395462,76561199232859817,1,0,11845,2064,0
110319478,76561198060438630,4,0,30,30,0
109138422,76561198861205345,2,0,244,205,0
108934711,76561198301935252,2,18,476,61,0
108879940,76561197993200821,101,0,1221,6,0
106888184,76561198116077323,3,118,157,26,0
99510116,76561197989951315,17,211,142,32,0
99457272,76561198034970772,5,0,40,40,0
98595165,76561198219864255,1,0,262,222,0
98402738,76561198010199006,10,243,874,874,0
98232097,76561199065975448,2,0,467,440,0
98222142,76561198296614622,2,0,5786,1219,0
98144200,76561198205922472,4,124,4269,4269,0
98144189,76561198005831395,2,722,3361,3359,0
97752984,76561199198512624,1,0,3333,1324,0
97275689,76561197992532018,9,0,526,514,0
96960665,76561198013761818,17,0,86,86,0
95999198,76561198973497194,3,0,1945,299,0
95975009,76561197994408434,6,0,34,34,0
95284719,76561199046314999,12,0,54,54,0
94959945,76561198022514542,1,0,418,417,0
94543015,76561198981165236,1,0,1516,1328,0
94060968,76561198152895940,1,12,1596,1093,0
93150864,76561197993272653,15,0,1735,178,0
92449578,76561199146432290,1,0,4187,4040,0
91853486,76561199059436298,1,0,3111,2980,0
91799776,76561198330411120,1,0,19339,1410,0
91744136,76561197977273199,3,0,1461,1461,0
91294041,76561198260539480,2,29,193,193,0
89857778,76561198401660966,13,0,8066,7580,0
88945889,76561198093123172,1,0,128,46,0
88437756,76561198036787936,2,201,3811,3569,0
87217086,76561198156159886,3,0,55,40,0
86785488,76561198867136450,1,0,1030,483,0
86542964,76561199139738050,2,0,278,192,0
86086665,76561198096720286,1,77,980,851,0
85717833,76561198130655029,1,0,21259,2382,0
85653363,76561199087624628,3,0,4267,2038,0
84882801,76561197980261595,1,0,129,86,0
83775438,76561198859876243,12,0,5617,4916,0
82259505,76561198407051365,4,0,1693,1693,0
80784587,76561199099629757,1,0,1690,1432,0
79207658,76561198450782184,1,0,18847,10327,0
79046020,76561197963408494,27,207,130,9,0
78310647,76561197990358166,2,0,34,34,0
78296240,76561198025566029,43,740,519,357,0
78189640,76561198009061800,56,0,737,66,0
78105700,76561198850266591,1,0,3625,2901,0
77351069,76561199002001274,6,0,2661,1839,0
76873009,76561199001494326,2,0,449,69,0
76602761,76561198291865151,1,0,83,64,0
76404185,76561198123859005,6,0,1198,519,0
76361842,76561197966340371,8,0,1039,807,0
75869606,76561199086723507,1,0,3608,1377,0
75352720,76561198987695853,1,0,1703,1360,0
74960063,76561198042353536,1,0,3370,2345,0
74654908,76561199081045126,6,0,5336,423,0
74424537,76561198307774087,2,0,4657,1120,0
74348771,76561199075988399,18,0,62,62,0
74263673,76561197994178390,1,0,708,189,0
74162800,76561197963418248,21,0,61,61,0
74010019,76561198007498618,9,0,1372,750,0
73958150,76561199076974529,1,0,1118,263,0
73490254,76561198304305346,2,0,38,38,0
72274555,76561198155890175,4,0,2853,591,0
71908145,76561198240521528,3,0,4779,480,0
71852464,76561197970495255,2,0,790,789,0
71580622,76561198296108202,9,96,2572,1392,0
71311933,76561199069105470,1,0,824,226,0
71208540,76561199067833847,1,0,11012,3908,0
71189360,76561198039796389,1,0,3014,1928,0
70636968,76561198375978191,3,0,2142,1601,0
70247092,76561198400441742,1,0,2378,1172,0
70217822,76561197970519824,8,0,2231,1164,0
70163497,76561197963064522,5,0,2271,25,0
70139322,76561197971157532,9,181,1632,522,0
68367877,76561199049632353,1,0,2575,1348,0
67890822,76561198191731367,10,42,1169,777,0
67245012,76561198196076922,4,0,2161,419,0
67026692,76561198999240205,8,0,3127,23,0
66634742,76561198028982322,1,0,7468,4870,0
66616233,76561198440872082,1,0,190,190,0
66225708,76561198157707841,15,67,1392,460,0
65976256,76561198253039811,1,0,542,324,0
65726617,76561198040736112,2,0,1600,1442,0
65710368,76561198172694530,6,0,4371,1304,0
65137007,76561199030001309,1,0,392,67,0
65116307,76561198166037016,3,0,1230,296,0
64859410,76561198318146024,7,0,1356,132,0
64722808,76561199025623040,1,0,7220,6471,0
64560806,76561198876657769,1,0,42972,16797,0
63891206,76561199026995960,6,15,713,653,0
63791016,76561198067651237,1,0,965,364,0
63693898,76561198051307530,24,0,409,284,0
63358532,76561198233423244,1,0,1020,123,0
62876166,76561199022776114,1,0,17,17,0
62064788,76561199011389912,3,0,962,406,0
62040330,76561198915215811,1,0,10558,747,0
61904505,76561198396886058,1,0,5643,391,0
61822869,76561198861472716,1,0,5823,4184,0
61763419,76561199014852583,1,0,5569,2419,0
60015773,76561198171062473,2,0,2464,1273,0
57584147,76561198139934178,29,31,19,19,0
57568612,76561198368545362,20,0,3076,2898,0
57506782,76561198055737406,1,174,787,111,0
57011223,76561198999923614,1,0,3603,241,0
56112958,76561197984473396,9,0,4289,361,0
56069416,76561198995544345,6,47,3366,1037,0
55783390,76561198998488376,1,0,363,255,0
55782635,76561197968192936,12,0,1382,384,0
55724576,76561198812071012,2,0,1367,1025,0
55645045,76561197965956377,4,0,131,84,0
55297098,76561198028924176,17,0,117,112,0
55113039,76561197993490805,10,0,5715,153,0
55112062,76561198410433308,1,0,1979,96,0
54839713,76561198016059813,2,0,2060,74,0
54838240,76561197969309849,2,0,189,140,0
54497929,76561198406316512,8,0,30,30,0
54184786,76561198048494856,29,136,615,527,0
53959656,76561198012023400,3,0,70941,2153,0
51233448,76561198040324861,2,0,12,12,0
50967996,76561197967553300,2,394,77,42,0
50739530,76561197986343208,1,0,602,271,0
