compound,neg,neu,pos,recommendationid,length,readability_score
-0.6478,0.081,0.919,0.0,71908145,2.5390760987927767,69.67500000000004
0.8485,0.053,0.815,0.132,71852464,2.7134905430939424,65.93533882783883
0.9717,0.0,0.748,0.252,71580622,2.5932860670204567,91.90783403656825
-0.6332,0.455,0.545,0.0,71311933,1.5314789170422551,100.0
0.8519,0.0,0.878,0.122,71208540,2.5415792439465807,82.71821428571431
0.749,0.058,0.768,0.174,71189360,2.5658478186735176,70.10884745762712
0.775,0.105,0.483,0.413,70636968,1.8195439355418683,100.0
0.9537,0.0,0.782,0.218,70247092,2.61066016308988,57.56114035087721
0.2683,0.118,0.725,0.156,70217822,2.7671558660821804,89.58686234817814
0.5106,0.097,0.739,0.164,70163497,2.342422680822206,71.2218699186992
0.9302,0.059,0.811,0.13,70139322,3.075911761482777,79.01884615384616
0.6361,0.16,0.464,0.376,68367877,1.9242792860618811,100.0
0.4404,0.0,0.674,0.326,67890822,1.5185139398778873,100.0
-0.1342,0.096,0.842,0.063,67245012,2.3304137733491905,72.62637195121953
0.8934,0.0,0.592,0.408,67026692,2.037426497940624,72.72000000000003
0.5256,0.082,0.709,0.209,66634742,2.086359830674748,68.77000000000002
0.0,0.0,1.0,0.0,66616233,1.5314789170422551,100.0
0.0,0.0,1.0,0.0,66225708,1.3979400086720375,100.0
0.0,0.0,1.0,0.0,65976256,1.7634279935629371,100.0
0.5579,0.09,0.618,0.292,65726617,1.9084850188786495,100.0
0.9153,0.0,0.354,0.646,65710368,1.724275869600789,100.0
0.0,0.0,1.0,0.0,65137007,1.0,100.0
-0.9582,0.135,0.837,0.028,65116307,2.853698211776174,64.06757894736843
0.9157,0.06,0.797,0.143,64859410,2.800029359244134,75.6128174603175
0.8064,0.02,0.923,0.057,64722808,3.02201573981772,67.7746653713299
0.9878,0.037,0.802,0.161,64560806,3.125806458139526,75.17590551181104
-0.4039,0.312,0.539,0.15,63891206,1.8388490907372552,100.0
0.0,0.0,1.0,0.0,63791016,2.3096301674258983,76.83750000000002
0.9354,0.0,0.817,0.183,63693898,2.643452676486187,73.27482594936711
0.34,0.0,0.745,0.255,63358532,1.5682017240669948,100.0
0.9389,0.05,0.713,0.237,62876166,2.4668676203541096,80.20000000000003
0.7717,0.0,0.811,0.189,62064788,2.290034611362518,71.44668918918921
0.0,0.0,1.0,0.0,62040330,1.322219294733919,100.0
0.6361,0.128,0.73,0.142,61904505,2.8847953639489807,65.48136466165414
0.5484,0.0,0.869,0.131,61822869,2.2329961103921536,75.89637254901962
0.6597,0.047,0.801,0.152,61763419,2.421603926869831,63.816250000000025
0.9554,0.031,0.735,0.234,60015773,2.5658478186735176,75.37166666666667
0.8571,0.147,0.588,0.265,57584147,2.442479769064448,36.539830508474594
-0.5563,0.115,0.815,0.069,57568612,2.763427993562937,72.21772727272726
0.7576,0.0,0.815,0.185,57506782,2.326335860928751,58.17307017543863
0.5231,0.075,0.822,0.104,57011223,2.877946951629188,85.23919117647061
0.8368,0.042,0.782,0.176,56112958,2.4199557484897576,67.22000000000001
0.9755,0.015,0.813,0.172,56069416,2.9355072658247123,64.90872983870969
-0.8321,0.286,0.714,0.0,55783390,2.143014800254095,75.70750000000002
0.7284,0.0,0.595,0.405,55782635,1.7708520116421442,100.0
0.9863,0.048,0.818,0.134,55724576,3.160168292958512,73.25477068345326
-0.128,0.138,0.729,0.133,55645045,2.555094448578319,76.81311619718313
0.4678,0.0,0.905,0.095,55297098,2.403120521175817,46.09283018867927
0.8429,0.087,0.815,0.098,55113039,3.342620042553348,62.498208638956825
-0.3736,0.167,0.709,0.124,55112062,2.107209969647868,92.345
0.4744,0.034,0.899,0.067,54839713,2.635483746814912,9.265000000000027
0.0,0.0,1.0,0.0,54838240,1.845098040014257,100.0
0.9441,0.064,0.694,0.241,54497929,2.628388930050312,68.69202409638557
-0.9223,0.158,0.773,0.069,54184786,2.8463371121298047,80.89235042735045
0.0,0.0,1.0,0.0,53959656,1.4313637641589871,100.0
0.0,0.0,1.0,0.0,51233448,1.8195439355418683,100.0
0.9809,0.089,0.688,0.224,50967996,2.86569605991607,76.03
0.8988,0.03,0.753,0.217,50739530,2.4149733479708178,71.12605442176874
0.8225,0.04,0.756,0.204,50242212,2.305351369446624,76.50153846153849
0.3252,0.0,0.923,0.077,50241544,2.1846914308175984,75.42784482758621
0.2374,0.105,0.707,0.188,50237684,2.2227164711475837,61.890000000000015
-0.0048,0.1,0.788,0.112,50208182,3.0766404436703416,66.61762944983822
0.9759,0.048,0.709,0.243,50069090,2.81424759573192,58.88594594594596
-0.8578,0.159,0.777,0.064,49886784,2.551449997972875,76.82043478260871
0.466,0.074,0.81,0.116,49726395,2.502427119984433,90.5609090909091
0.8475,0.0,0.792,0.208,49640322,2.2624510897304293,86.12428571428575
0.7199,0.033,0.811,0.156,48702431,2.305351369446624,68.21535714285717
0.0,0.0,1.0,0.0,43390034,1.8750612633917,100.0
0.7374,0.074,0.79,0.136,43388911,2.56702636615906,84.34813513513517
-0.7089,0.172,0.737,0.09,43385549,2.426511261364575,82.75257352941179
-0.2263,0.241,0.759,0.0,41797423,1.6020599913279625,100.0
0.807,0.0,0.852,0.148,41536404,2.383815365980431,51.83681818181819
0.1531,0.109,0.789,0.102,41522117,2.4132997640812515,61.110357142857154
0.0,0.0,1.0,0.0,41323053,2.133538908370217,72.83000000000003
0.9041,0.02,0.79,0.19,40524111,2.4742162640762557,88.5902380952381
0.4397,0.055,0.823,0.122,40383560,2.403120521175817,89.99935897435898
-0.2584,0.253,0.747,0.0,40223015,1.4771212547196624,100.0
-0.6081,0.138,0.769,0.093,39855421,2.463892988985908,80.01968220338985
0.0428,0.08,0.838,0.082,39653454,2.669316880566112,54.28700301204822
-0.5324,0.207,0.793,0.0,39138027,1.977723605288848,100.0
-0.9285,0.217,0.752,0.031,39039157,2.363611979892144,84.60210144927538
0.964,0.01,0.831,0.159,38382657,2.853698211776174,70.14470588235295
0.0,0.0,1.0,0.0,38239665,1.6901960800285134,100.0
0.9686,0.043,0.769,0.188,38134054,2.814913181275074,71.7812931034483
-0.9063,0.122,0.798,0.081,38132556,3.0461047872460383,78.48871559633028
-0.7868,0.074,0.872,0.054,37989969,3.2043913319193,79.5711709211987
-0.886,0.148,0.79,0.062,37954044,2.718501688867274,78.49400000000001
0.3919,0.0,0.865,0.135,37758937,2.033423755486949,47.565
-0.5719,0.371,0.479,0.15,37258629,1.7923916894982537,100.0
-0.0189,0.049,0.912,0.039,36928637,2.7497363155690606,76.50153846153849
0.8271,0.113,0.687,0.2,36630239,2.5740312677277184,83.62407692307694
0.0516,0.056,0.853,0.091,36628716,2.2253092817258624,50.09875000000002
0.9815,0.096,0.758,0.146,36607893,3.2345172835126865,67.66727642276423
-0.2755,0.209,0.791,0.0,36606408,1.662757831681574,100.0
0.6969,0.021,0.904,0.074,36543606,2.7745169657285493,85.8
-0.5562,0.15,0.708,0.143,36517953,2.537819095073274,79.19621478873242
0.0,0.0,1.0,0.0,36252674,2.1958996524092336,65.72500000000001
-0.3331,0.122,0.787,0.092,36220028,2.374748346010104,55.82666666666668
0.0,0.0,1.0,0.0,36150924,2.1139433523068365,82.47550000000001
0.8176,0.0,0.667,0.333,35832259,2.060697840353612,52.86500000000001
-0.3612,1.0,0.0,0.0,34020721,0.6989700043360187,100.0
-0.8551,0.193,0.724,0.083,33978334,2.513217600067939,73.97750000000002
0.9545,0.026,0.81,0.164,33536745,2.753583058892906,-14.794999999999972
-0.8579,0.158,0.766,0.076,33512081,2.7916906490201177,75.14687837837839
-0.119,0.212,0.56,0.228,33464293,2.0293837776852093,81.13641304347829
-0.5448,0.273,0.727,0.0,33414657,1.9731278535996983,100.0
-0.8464,0.147,0.801,0.051,33382645,2.635483746814912,72.91237824675328
0.9165,0.099,0.739,0.162,33297472,2.9768083373380656,64.5605392156863
0.4195,0.181,0.58,0.239,33243718,2.130333768495006,80.89500000000001
0.8895,0.039,0.795,0.166,33181314,2.61066016308988,61.91459701492539
-0.0617,0.128,0.738,0.135,33033905,2.699837725867245,75.79065217391306
0.9081,0.0,0.441,0.559,33003137,1.7075701760979365,100.0
-0.6838,0.185,0.748,0.068,32914499,2.387389826338729,52.86500000000001
0.7405,0.0,0.487,0.513,32895314,1.6127838567197357,100.0
-0.3339,0.087,0.868,0.046,32890974,2.4742162640762557,74.26727272727275
0.2732,0.274,0.354,0.372,47265995,1.5440680443502754,100.0
0.1603,0.07,0.85,0.079,43929475,2.551449997972875,56.69454545454546
0.3182,0.0,0.753,0.247,42060337,1.724275869600789,100.0
0.5994,0.0,0.506,0.494,39442633,1.414973347970818,100.0
0.2382,0.0,0.782,0.218,39295249,1.57978359661681,100.0
-0.7785,0.147,0.746,0.107,36076023,2.803457115648414,67.79254098360659
0.0,0.0,1.0,0.0,35878727,1.8573324964312683,100.0
0.9884,0.095,0.752,0.153,35821918,3.4619484952037616,77.98411918063316
0.34,0.0,0.789,0.211,75668079,1.6812412373755872,100.0
0.9884,0.0,0.702,0.298,66579279,2.696356388733332,71.02508064516131
0.9951,0.053,0.613,0.335,49416342,2.875639937004168,53.47000000000001
0.9945,0.046,0.703,0.251,45203123,3.07809415040641,73.20098837209304
-0.2263,0.083,0.917,0.0,44563303,2.0170333392987803,80.25000000000004
-0.8476,0.081,0.893,0.026,43113063,2.777426822389311,54.76214285714288
0.0248,0.06,0.878,0.062,40841894,2.5740312677277184,61.54250000000002
0.6248,0.087,0.778,0.135,141655868,2.7558748556724915,81.32303030303032
0.9091,0.0,0.726,0.274,131733165,2.2922560713564755,50.3827027027027
0.6181,0.088,0.797,0.115,65289092,2.9474337218870503,61.05645962732922
0.2481,0.083,0.787,0.129,63026461,2.285557309007773,78.30614864864866
0.7173,0.082,0.767,0.151,50725392,2.531478917042255,56.69107142857145
-0.91,0.352,0.648,0.0,50226803,2.0293837776852093,105.3991666666667
-0.0823,0.106,0.791,0.103,47765685,2.8247764624755454,55.41272727272728
0.9637,0.08,0.761,0.159,45888722,3.082066934285113,62.118022113022135
0.926,0.046,0.762,0.192,45688129,2.53655844257153,78.85352941176473
0.0772,0.0,0.755,0.245,43646146,1.322219294733919,100.0
0.7184,0.0,0.739,0.261,43528578,1.9344984512435677,100.0
-0.5358,0.061,0.897,0.042,43379242,2.999130541287371,62.91878612716765
0.9635,0.058,0.676,0.267,42706330,2.5327543789924976,88.7367647058824
-0.4588,0.259,0.55,0.191,42383654,2.033423755486949,79.34892857142859
-0.5733,0.227,0.773,0.0,162203839,2.045322978786657,61.400000000000034
-0.684,0.18,0.709,0.11,161877637,2.675778341674085,84.45634408602152
0.2732,0.0,0.945,0.055,161600997,2.217483944213906,70.96108108108109
0.9665,0.077,0.797,0.127,161405836,3.2265999052073573,61.849343891402725
0.9485,0.123,0.704,0.173,160999301,3.188647295999717,65.5170861297539
-0.0191,0.099,0.806,0.095,160724832,1.968482948553935,100.0
0.0,0.0,1.0,0.0,160015431,1.740362689494244,100.0
-0.5574,0.286,0.714,0.0,159936633,1.7558748556724912,100.0
-0.577,0.267,0.733,0.0,159571471,1.9493900066449128,100.0
0.1779,0.141,0.681,0.178,159520144,1.863322860120456,100.0
0.4019,0.075,0.794,0.131,158267535,2.462397997898956,90.18342372881357
-0.8106,0.318,0.626,0.056,158243200,2.1139433523068365,69.78800000000001
0.0,0.0,1.0,0.0,157964491,1.716003343634799,100.0
0.0165,0.145,0.736,0.119,157239665,2.1367205671564067,66.5448275862069
-0.5,0.298,0.702,0.0,157192666,1.832508912706236,100.0
-0.8748,0.416,0.584,0.0,156786512,1.9344984512435677,100.0
-0.5367,0.066,0.934,0.0,155094386,2.5477747053878224,76.50153846153849
0.0,0.0,1.0,0.0,153313169,1.919078092376074,100.0
0.0,0.0,1.0,0.0,152262979,1.1139433523068367,100.0
-0.802,0.16,0.84,0.0,150543251,2.416640507338281,55.17601449275364
-0.6419,0.121,0.8,0.079,149286820,2.815577748324267,73.79531830238729
0.0,0.0,1.0,0.0,148608217,1.462397997898956,100.0
-0.6908,0.263,0.737,0.0,148568632,1.982271233039568,100.0
0.0,0.0,1.0,0.0,147952802,1.2041199826559246,100.0
-0.296,0.196,0.804,0.0,147803535,1.7323937598229684,100.0
0.0,0.0,1.0,0.0,141432011,1.6434526764861872,100.0
-0.5423,0.149,0.851,0.0,141425949,2.037426497940624,60.63428571428573
0.0,0.0,1.0,0.0,141359114,2.037426497940624,71.29178571428572
0.0,0.0,1.0,0.0,141334357,1.9084850188786495,100.0
0.0,0.0,1.0,0.0,141308081,1.6020599913279625,100.0
-0.5423,0.538,0.462,0.0,141288065,1.230448921378274,100.0
0.34,0.0,0.87,0.13,141286227,2.0569048513364723,48.9133823529412
0.0,0.0,1.0,0.0,141279921,1.8808135922807911,100.0
0.0,0.0,1.0,0.0,141276612,1.4313637641589871,100.0
-0.4019,0.351,0.649,0.0,141186860,1.462397997898956,100.0
0.0258,0.288,0.419,0.293,138291192,1.8129133566428552,100.0
-0.577,0.228,0.772,0.0,138270024,2.0170333392987803,76.671568627451
-0.5023,0.16,0.84,0.0,138207301,1.9395192526186185,100.0
0.0,0.0,1.0,0.0,137730716,1.9138138523837167,100.0
0.0,0.0,1.0,0.0,137594531,2.318063334962761,74.805
-0.8828,0.234,0.734,0.032,137470281,2.403120521175817,73.93333333333334
0.6551,0.099,0.58,0.321,137348424,2.033423755486949,61.665000000000006
0.0,0.0,1.0,0.0,137054642,1.716003343634799,100.0
0.0936,0.074,0.838,0.087,137034622,2.093421685162235,73.17200000000001
-0.5106,0.185,0.815,0.0,136549609,2.004321373782642,84.8057142857143
-0.1027,0.259,0.741,0.0,136505249,1.3424226808222062,100.0
0.0,0.0,1.0,0.0,136034714,1.3424226808222062,100.0
0.0,0.0,1.0,0.0,127662137,1.2552725051033058,100.0
-0.4867,0.147,0.793,0.06,127580859,2.271841606536499,37.46727272727276
0.0,0.0,1.0,0.0,127401932,1.9637878273455551,100.0
-0.3427,0.144,0.725,0.131,127032808,2.123851640967086,96.11442307692307
0.4215,0.0,0.899,0.101,126727119,2.08278537031645,86.59916666666669
-0.6965,0.092,0.882,0.026,125893170,2.5740312677277184,70.10163043478265
0.9556,0.0,0.519,0.481,125818992,2.1583624920952493,77.64602564102567
-0.4019,0.574,0.426,0.0,125611800,1.1760912590556811,100.0
-0.136,0.105,0.782,0.113,125424747,2.332438459915605,57.15369565217392
0.0,0.0,1.0,0.0,125394784,1.9242792860618811,100.0
-0.5653,0.121,0.813,0.066,124977681,2.66838591669,59.57214285714289
0.8908,0.051,0.774,0.176,124944848,2.624282095835668,11.564482758620713
-0.4019,0.278,0.722,0.0,124838138,1.7781512503836434,100.0
-0.25,0.118,0.763,0.118,124818780,2.374748346010104,67.78250000000003
0.9892,0.021,0.833,0.145,124675826,3.146438135285774,80.70586290663289
0.7351,0.054,0.654,0.292,124441596,1.982271233039568,100.0
0.9972,0.03,0.743,0.227,124394470,3.1892094895823058,73.18647727272729
0.3182,0.0,0.796,0.204,124228220,1.7634279935629371,100.0
-0.9216,0.149,0.801,0.05,124126716,2.8721562727482928,53.65510416666669
0.0,0.0,1.0,0.0,123454336,1.3617278360175928,100.0
0.7906,0.0,0.936,0.064,123377284,2.778874472002739,71.27492924528305
-0.3612,0.556,0.444,0.0,123340355,1.1461280356782375,100.0
0.8349,0.166,0.553,0.281,123158553,2.340444114840118,72.53969512195123
-0.5423,0.273,0.537,0.19,121770364,2.041392685158225,82.47500000000001
-0.8898,0.373,0.545,0.082,121687882,1.968482948553935,100.0
-0.1681,0.081,0.869,0.049,121630176,2.4232458739368075,61.32800000000002
0.0,0.0,1.0,0.0,121426151,1.1461280356782375,100.0
0.685,0.0,0.832,0.168,121055995,2.198657086954422,85.16560810810812
0.0,0.0,1.0,0.0,121031599,1.1139433523068367,100.0
0.0,0.0,1.0,0.0,120994289,1.9395192526186185,100.0
-0.296,0.239,0.761,0.0,120332523,1.662757831681574,100.0
-0.4153,0.092,0.84,0.068,120234545,2.537819095073274,79.98001865671644
-0.5574,0.113,0.842,0.045,119992343,2.1903316981702914,75.28382352941179
0.0,0.0,1.0,0.0,119857814,1.6127838567197357,100.0
0.5499,0.0,0.871,0.129,119804326,2.071882007306125,92.43000000000002
-0.2584,0.107,0.893,0.0,119668609,1.944482672150169,100.0
0.0,0.0,1.0,0.0,119608158,1.7558748556724912,100.0
0.2259,0.148,0.601,0.251,119205281,1.8061799739838869,100.0
-0.6249,0.084,0.916,0.0,119201750,2.392696953259666,75.40644927536233
-0.3753,0.125,0.816,0.059,119078985,2.281033367247727,78.9704761904762
0.025,0.09,0.801,0.109,119077703,2.687528961214634,78.03217687074833
0.0,0.0,1.0,0.0,118929593,0.7781512503836435,100.0
0.4404,0.111,0.658,0.23,118885586,1.977723605288848,100.0
-0.4019,0.184,0.816,0.0,118848311,1.944482672150169,100.0
0.3103,0.095,0.75,0.155,118795638,1.8808135922807911,100.0
0.7845,0.033,0.774,0.193,118781100,2.278753600952829,93.91457364341088
0.9179,0.065,0.563,0.372,118776581,2.133538908370217,83.46583333333336
0.5809,0.079,0.697,0.224,118772874,1.9493900066449128,100.0
-0.5859,0.202,0.798,0.0,118767077,1.8573324964312683,100.0
0.7402,0.0,0.822,0.178,118763296,2.123851640967086,84.46750000000003
0.0,0.0,1.0,0.0,118760293,1.944482672150169,100.0
0.6382,0.104,0.599,0.298,118757966,1.869231719730976,100.0
0.6597,0.0,0.701,0.299,118757724,1.8976270912904407,100.0
-0.7803,0.219,0.717,0.064,118732013,2.1789769472931693,87.27000000000001
0.0936,0.141,0.693,0.166,118715594,1.6812412373755872,100.0
-0.2892,0.288,0.509,0.203,118678418,2.071882007306125,69.78800000000001
0.6369,0.0,0.488,0.512,118642603,1.447158031342219,100.0
-0.25,0.252,0.567,0.181,118638932,1.7634279935629371,100.0
-0.6083,0.498,0.502,0.0,118584625,1.5440680443502754,100.0
-0.4767,0.254,0.662,0.084,118493465,2.0681858617461617,87.55000000000003
0.4633,0.113,0.734,0.152,118303703,2.4913616938342726,78.0914285714286
-0.2584,0.135,0.865,0.0,118206124,1.845098040014257,100.0
0.2913,0.038,0.886,0.075,118141186,2.978636948384474,72.8154043194375
-0.3355,0.084,0.85,0.066,118096536,2.506505032404872,29.913661971831004
-0.3574,0.107,0.846,0.047,117971675,2.3031960574204886,81.42407894736841
0.7218,0.086,0.74,0.174,117790009,2.2504200023088936,71.80384615384617
-0.5106,0.163,0.837,0.0,117751806,1.944482672150169,100.0
-0.8225,0.189,0.811,0.0,117507333,2.294466226161593,58.37000000000003
-0.1222,0.165,0.646,0.19,117483914,2.620136054973757,74.27000000000001
0.8239,0.1,0.733,0.167,117401729,2.773786444981193,66.54078746177372
0.0,0.0,1.0,0.0,117335236,1.7781512503836434,100.0
-0.758,0.08,0.853,0.066,117104800,3.179551791165187,75.94919387755102
-0.7106,0.142,0.815,0.043,116542801,2.404833716619938,81.84454545454548
0.0,0.0,1.0,0.0,116389514,1.2041199826559246,100.0
0.0828,0.11,0.773,0.117,116257059,2.320146286111054,69.1602027027027
0.0,0.0,1.0,0.0,116107549,0.9542425094393248,100.0
0.34,0.0,0.876,0.124,116013933,1.9912260756924949,100.0
0.0,0.0,1.0,0.0,115945749,1.462397997898956,100.0
-0.2584,0.107,0.893,0.0,115928748,1.9731278535996983,100.0
-0.3612,0.152,0.777,0.071,115926518,2.1583624920952493,88.03333333333336
-0.2819,0.117,0.768,0.115,115272257,2.396199347095736,91.781
0.4672,0.0,0.748,0.252,115129727,1.869231719730976,100.0
-0.5423,0.179,0.821,0.0,115017308,1.944482672150169,100.0
0.0,0.0,1.0,0.0,114679045,2.086359830674748,82.82961538461542
0.4404,0.051,0.841,0.108,114412099,2.436162647040756,60.16999999999999
0.1513,0.0,0.942,0.058,114336751,2.1789769472931693,50.96333333333334
-0.526,0.104,0.808,0.088,114310836,3.0421815945157658,52.04551155115516
0.9679,0.039,0.812,0.149,113998949,2.925827574624742,80.40787228796846
-0.25,0.091,0.909,0.0,113725695,2.049218022670181,84.17695652173914
0.34,0.0,0.714,0.286,113570634,1.447158031342219,100.0
-0.908,0.25,0.699,0.051,113419833,2.404833716619938,60.46000000000004
-0.064,0.073,0.862,0.065,113304712,2.870403905279027,70.07695652173915
0.0,0.0,1.0,0.0,113213190,1.1760912590556811,100.0
-0.5486,0.085,0.888,0.027,112995872,2.359835482339888,70.56295731707318
-0.4019,0.184,0.816,0.0,112858946,1.869231719730976,100.0
0.0,0.0,1.0,0.0,112691580,1.5440680443502754,100.0
-0.5423,0.2,0.8,0.0,112682574,1.9395192526186185,100.0
-0.684,0.238,0.762,0.0,112655556,2.0293837776852093,65.29590909090909
-0.443,0.153,0.751,0.097,112646610,2.599883072073688,69.48597297297299
0.4404,0.0,0.734,0.266,112615492,1.6334684555795864,100.0
0.4215,0.078,0.745,0.177,112565793,2.117271295655764,92.6275
0.5473,0.0,0.836,0.164,112517695,2.0170333392987803,80.68684210526318
0.4939,0.102,0.648,0.25,112496481,1.9590413923210928,100.0
-0.4168,0.136,0.864,0.0,112397520,2.1003705451175625,73.06807692307696
0.5499,0.0,0.767,0.233,112329645,1.9542425094393248,100.0
-0.5719,0.27,0.73,0.0,112233986,1.8864907251724816,100.0
-0.8599,0.22,0.663,0.117,112118963,2.5276299008713385,71.78756218905475
-0.1695,0.056,0.944,0.0,111943165,2.14921911265538,66.5448275862069
-0.6428,0.337,0.533,0.131,111828368,1.8750612633917,100.0
-0.4767,0.341,0.659,0.0,111497599,1.57978359661681,100.0
-0.1303,0.117,0.773,0.11,110598909,2.4899584794248346,80.75354166666668
-0.6766,0.23,0.77,0.0,110495938,2.0755469613925306,76.55600000000001
-0.897,0.095,0.852,0.053,109683989,3.1571544399062814,79.31335401624548
-0.4019,0.278,0.722,0.0,109564764,1.462397997898956,100.0
0.2732,0.155,0.558,0.288,109435920,1.968482948553935,100.0
-0.4356,0.177,0.823,0.0,109358726,2.004321373782642,85.01500000000003
0.25,0.092,0.776,0.133,108520270,1.968482948553935,100.0
0.6765,0.0,0.818,0.182,108034549,2.399673721481037,52.18415789473684
0.8338,0.0,0.644,0.356,107826131,2.041392685158225,63.61355263157896
-0.9125,0.109,0.85,0.042,107768189,3.079543007402905,48.61500000000002
0.3818,0.054,0.837,0.109,107370876,2.3483048630481607,58.62000000000002
-0.0644,0.112,0.78,0.109,107240530,2.54282542695918,77.51800000000003
0.0,0.0,1.0,0.0,107077468,1.6434526764861872,100.0
-0.7274,0.264,0.736,0.0,106840572,1.982271233039568,100.0
0.34,0.0,0.862,0.138,106801482,1.9030899869919435,100.0
0.0,0.0,1.0,0.0,106693754,1.2787536009528289,100.0
-0.5514,0.19,0.747,0.064,106520473,2.2121876044039577,73.17000000000003
-0.577,0.218,0.782,0.0,106467780,1.982271233039568,100.0
0.296,0.021,0.915,0.065,106310690,2.4065401804339546,79.75870748299323
0.7269,0.0,0.711,0.289,106228657,1.9542425094393248,100.0
0.0,0.0,1.0,0.0,106203677,1.447158031342219,100.0
0.9427,0.0,0.731,0.269,106054610,2.492760389026837,57.99053846153848
-0.3644,0.144,0.856,0.0,106046774,1.944482672150169,100.0
0.0,0.0,1.0,0.0,105987932,1.6989700043360183,100.0
-0.9528,0.426,0.531,0.043,105945937,2.107209969647868,75.70750000000002
-0.8739,0.12,0.819,0.061,105934054,2.9827233876685453,70.3239697802198
0.9588,0.048,0.811,0.141,105924631,2.9898945637187726,76.50595917740948
0.5423,0.0,0.836,0.164,105799329,2.110589710299249,79.93666666666668
0.3515,0.163,0.679,0.158,105736751,2.5740312677277184,90.06435135135138
-0.6913,0.316,0.554,0.13,105452585,1.8388490907372552,100.0
-0.5423,0.137,0.863,0.0,104620778,2.045322978786657,73.1421739130435
-0.5932,0.202,0.73,0.068,104605885,2.1522883443830563,50.29115384615386
0.0258,0.068,0.862,0.071,104437097,2.110589710299249,77.68500000000002
-0.5057,0.353,0.647,0.0,104017248,1.5185139398778873,100.0
0.9054,0.045,0.733,0.222,103973758,2.54282542695918,85.72591549295777
-0.7944,0.355,0.551,0.094,103951848,2.049218022670181,96.06202898550724
-0.7574,0.252,0.68,0.068,103337747,2.198657086954422,65.72500000000001
0.3762,0.0,0.854,0.146,103097430,1.8750612633917,100.0
0.631,0.099,0.683,0.219,102933427,2.326335860928751,37.22000000000003
-0.6369,0.161,0.78,0.059,102920938,2.278753600952829,57.86617647058826
-0.0415,0.09,0.805,0.105,102701437,2.460897842756548,77.51361538461539
-0.5423,0.333,0.667,0.0,102693429,1.6020599913279625,100.0
-0.9165,0.536,0.464,0.0,102657086,2.1931245983544616,62.83022988505749
-0.5919,0.209,0.713,0.078,102610776,2.1583624920952493,86.35288461538462
0.0302,0.155,0.732,0.112,101779482,1.9637878273455551,100.0
-0.2755,0.209,0.791,0.0,101232550,1.716003343634799,100.0
-0.1027,0.1,0.818,0.082,100950351,2.0,100.0
-0.296,0.073,0.927,0.0,100726430,2.1398790864012365,69.46206896551725
0.3818,0.071,0.774,0.155,100642706,2.0681858617461617,88.56333333333333
0.296,0.0,0.0,1.0,100260919,0.3010299956639811,100.0
-0.3774,0.563,0.437,0.0,100181622,1.041392685158225,100.0
0.4816,0.0,0.892,0.108,100138090,2.245512667814149,66.89500000000001
0.6872,0.0,0.706,0.294,100036907,2.1271047983648077,26.754035087719306
-0.7424,0.118,0.845,0.037,99933908,2.4727564493172123,36.539830508474594
-0.4404,0.42,0.58,0.0,99904089,1.322219294733919,100.0
0.7264,0.0,0.757,0.243,99815067,2.049218022670181,78.87285714285717
-0.8402,0.281,0.719,0.0,99459472,2.1139433523068365,76.82043478260871
0.4404,0.053,0.819,0.129,99294677,2.401400540781544,68.9825
0.4404,0.0,0.734,0.266,99044214,1.7558748556724912,100.0
-0.4019,0.474,0.526,0.0,98982989,1.301029995663981,100.0
-0.3802,0.147,0.853,0.0,98934559,1.869231719730976,100.0
-0.872,0.497,0.503,0.0,98818819,1.8808135922807911,100.0
0.6249,0.0,0.196,0.804,98739142,1.041392685158225,100.0
-0.7962,0.321,0.679,0.0,98603968,2.0530784434834195,52.00000000000003
0.0,0.0,1.0,0.0,98458076,1.4771212547196624,100.0
0.25,0.101,0.725,0.174,98152196,1.8129133566428552,100.0
-0.8779,0.479,0.521,0.0,98138126,1.7993405494535817,100.0
-0.8638,0.2,0.687,0.113,98058149,2.5502283530550938,85.79987012987016
-0.647,0.146,0.854,0.0,97714842,2.3138672203691533,39.28818181818184
-0.6896,0.152,0.794,0.054,97671421,2.3463529744506384,77.41211382113822
-0.7964,0.372,0.628,0.0,97491725,1.863322860120456,100.0
0.8718,0.047,0.837,0.116,97378680,2.8561244442423,60.65625
0.0,0.0,1.0,0.0,97136712,1.845098040014257,100.0
0.2263,0.108,0.753,0.14,97095376,2.1461280356782377,51.07260869565218
0.1779,0.168,0.606,0.226,97039513,2.004321373782642,95.2117391304348
0.0,0.0,1.0,0.0,96963229,1.9731278535996983,100.0
0.9644,0.069,0.751,0.181,96837381,2.9355072658247123,-76.06067796610166
0.9783,0.072,0.772,0.156,96670268,3.137986732723532,62.63927294197035
-0.8176,0.101,0.899,0.0,96591122,2.608526033577194,75.41659810126586
0.3071,0.061,0.857,0.082,96273396,2.4578818967339924,91.0736363636364
-0.6608,0.127,0.828,0.044,96092784,2.465382851448418,92.95755172413794
-0.4019,0.083,0.917,0.0,96081283,2.287801729930226,46.46379032258068
-0.0772,0.122,0.769,0.109,96070903,2.004321373782642,71.78157894736843
-0.902,0.165,0.835,0.0,96061829,2.513217600067939,94.737
-0.5777,0.081,0.894,0.025,95976997,2.4593924877592306,86.0632142857143
-0.0423,0.127,0.781,0.092,95956380,2.123851640967086,89.89642857142859
0.2177,0.145,0.716,0.139,95839327,1.977723605288848,100.0
