compound,neg,neu,pos,recommendationid,length,readability_score,reviewerid,appid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week,voted_up,votes_up,votes_funny,comment_count,steam_purchase,received_for_free,written_during_early_access
0.5423,0.311,0.084,0.605,96965357,1.2787536009528289,100.0,76561198843981596,332950,8,42,1860,391,0,1,8,0,0,0,0,0
0.6956,0.06,0.645,0.295,96970469,1.845098040014257,100.0,76561198864274795,332950,4,0,10,10,0,1,12,1,0,0,0,0
-0.9334,0.159,0.794,0.048,96988134,2.8241258339165487,61.70045045045046,76561198030784015,857370,11241,0,6,6,0,0,3,1,0,0,0,0
0.8774,0.0,0.643,0.357,96997614,2.103803720955957,88.49293478260873,76561198203727920,230190,3,0,9170,5248,0,1,0,0,0,1,0,0
0.8807,0.0,0.407,0.593,96998254,1.6532125137753435,100.0,76561199174641001,1061100,1,0,2922,1462,0,1,1,0,0,1,1,0
0.931,0.019,0.746,0.235,97001849,2.4593924877592306,74.06583333333336,76561198133979758,690830,30,0,3441,2469,0,1,0,0,0,1,0,1
0.7299,0.14,0.707,0.154,97015972,2.9894498176666917,75.17543188654923,76561197993199843,1061100,1,0,99,30,0,0,1,0,0,0,0,0
0.5106,0.0,0.0,1.0,97017711,0.6020599913279623,100.0,76561198172256550,884660,19,160,766,659,0,1,0,0,0,0,0,0
-0.9182,0.277,0.603,0.121,97018182,2.5276299008713385,81.24270522388062,76561198106343077,1061100,1,0,40,26,0,0,1,0,0,1,0,0
0.3666,0.057,0.866,0.077,97019215,2.5740312677277184,81.92010958904112,76561198023895998,359320,28,0,22235,22051,0,0,1,2,0,1,0,0
-0.7788,0.366,0.567,0.067,97025704,1.863322860120456,100.0,76561197961073908,884660,39,0,249,249,0,0,1,5,0,0,0,0
0.3851,0.043,0.837,0.119,97026298,2.3304137733491905,54.502272727272754,76561199083995025,1061100,1,78,407,129,0,1,3,0,0,0,0,0
0.9842,0.091,0.706,0.203,97028509,3.1451964061141817,69.93274074074075,76561197998944565,1016800,22,0,809,468,0,1,1,0,0,1,0,0
0.1779,0.168,0.606,0.226,97039513,2.004321373782642,95.2117391304348,76561198851671048,646910,5,0,1651,852,0,0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,97041424,1.1139433523068367,100.0,76561198061283132,884660,19,125,1035,997,0,1,0,0,0,0,0,0
0.7495,0.02,0.87,0.11,97044324,2.477121254719662,73.07404761904763,76561198018144261,915310,8,0,1866,550,0,1,6,0,0,1,0,0
-0.5423,0.304,0.696,0.0,97049898,1.6812412373755872,100.0,76561197970705552,672640,2130,2217,33,33,0,0,0,0,0,0,0,0
0.7981,0.052,0.788,0.16,97055166,2.4899584794248346,75.42784482758621,76561198312450200,1061100,4,0,519,246,0,1,6,0,0,1,0,0
-0.126,0.33,0.389,0.282,97064648,1.5051499783199058,100.0,76561197982288263,578930,92,0,122,122,0,1,0,0,0,1,0,0
0.101,0.255,0.455,0.29,97072338,1.556302500767287,100.0,76561198120894009,884660,6,130,25310,25227,0,0,0,0,1,0,0,0
0.0,0.0,1.0,0.0,97072856,1.7481880270062005,100.0,76561198086667773,251950,31,168,884,629,0,1,3,1,0,0,0,1
0.8625,0.0,0.718,0.282,97076675,2.2095150145426303,79.21217741935487,76561198258255919,429790,21,0,9629,7672,0,1,0,0,0,0,0,1
0.2263,0.108,0.753,0.14,97095376,2.1461280356782377,51.07260869565218,76561198075298608,646910,33,1461,5889,5840,0,0,0,0,1,1,0,0
-0.983,0.196,0.665,0.139,97097740,3.313656346618031,58.529769475357725,76561198016598834,1016800,2,338,1249,1265,0,1,0,0,0,0,0,0
0.0,0.0,1.0,0.0,97104889,1.2787536009528289,100.0,76561199086622044,1061100,1,0,1260,294,0,1,1,1,0,1,0,0
-0.7184,0.129,0.804,0.067,97111793,2.605305046141109,73.71510172143977,76561198805513294,1061100,39,0,434,172,0,0,1,0,0,1,0,0
0.0,0.0,1.0,0.0,97115803,1.7323937598229684,100.0,76561198279461123,488550,1,0,23109,21617,188,1,0,0,0,1,0,0
0.9213,0.067,0.793,0.141,97118678,2.9894498176666917,76.59330898152129,76561198043852237,346470,4,0,3019,221,0,1,1,0,0,1,0,0
0.5106,0.0,0.0,1.0,97119521,0.6020599913279623,100.0,76561198297829076,366090,19,75,7683,6433,0,1,0,0,0,1,0,1
0.9606,0.027,0.693,0.28,97119853,2.513217600067939,60.76602459016394,76561198845195658,359320,8,90,7309,6857,0,1,1,0,0,1,0,0
0.6808,0.188,0.461,0.351,97120789,2.033423755486949,82.75694736842107,76561197967245463,1040420,39,0,242,225,0,1,0,0,0,1,0,0
0.3182,0.0,0.303,0.697,97122565,0.9030899869919434,100.0,76561198968014838,386180,15,28,760,525,0,1,0,0,0,0,0,0
0.8011,0.0,0.295,0.705,97127689,1.414973347970818,100.0,76561198125825019,115200,14,228,1440,1362,0,1,0,0,0,0,0,0
0.9877,0.0,0.8,0.2,97131840,2.946943270697825,43.26691176470591,76561198071153921,979640,91,0,205,205,0,0,1,1,0,0,0,1
0.8885,0.0,0.632,0.368,97133400,2.008600171761917,92.86285714285717,76561198996998152,244850,8,0,8162,5666,0,1,0,0,2,1,0,0
0.0,0.0,1.0,0.0,97136712,1.845098040014257,100.0,76561198795463404,646910,1,0,1447,1444,0,0,0,0,0,1,0,0
0.9096,0.134,0.725,0.141,97140635,3.690373306916059,76.79478343645883,76561197960834232,1061100,14,1033,328,328,0,1,0,0,0,0,0,0
0.9485,0.0,0.601,0.399,97145235,2.217483944213906,67.53000000000003,76561198403930138,1040420,3,47,472,383,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,97145253,0.0,100.0,76561198426512436,1061100,3,16,3547,833,0,1,1,0,0,1,0,0
0.4922,0.118,0.68,0.202,97146291,2.1931245983544616,87.18537634408602,76561197962956501,274500,8,684,563,563,0,0,1,0,0,0,0,0
0.8689,0.0,0.62,0.38,97147170,1.977723605288848,100.0,76561198325588702,429790,3,0,6107,5338,0,1,0,0,0,0,0,1
0.1531,0.217,0.461,0.322,97155269,1.785329835010767,100.0,76561198330450752,1040420,2,0,301,199,0,1,1,2,0,1,0,0
0.743,0.0,0.0,1.0,97158479,0.7781512503836435,100.0,76561198097310797,227000,24,0,1708,1723,0,1,1,0,0,1,0,0
0.8197,0.125,0.676,0.199,97171729,2.8007170782823847,49.24892857142862,76561198121148827,1061100,6,0,1413,502,0,0,1,0,0,1,0,0
-0.0,0.139,0.722,0.139,97180071,2.426511261364575,72.50874999999999,76561197993294867,227000,6,0,657,657,0,1,0,0,2,1,0,0
0.9268,0.045,0.8,0.155,97192622,2.748962861256161,69.14136363636365,76561198043848324,1061100,5,564,1774,360,0,1,0,0,0,0,0,0
0.7506,0.046,0.734,0.22,97193467,2.1846914308175984,63.47967741935486,76561198199411561,1061100,231,274,330,25,0,1,2,0,0,0,1,0
0.5994,0.0,0.647,0.353,97203032,1.7781512503836434,100.0,76561198036499545,1061100,93,0,9,9,0,0,9,3,0,0,0,0
0.4939,0.127,0.691,0.182,97205680,2.421603926869831,48.388870967741966,76561199061389418,1061100,6,0,957,107,0,1,1,0,0,1,0,0
0.7269,0.0,0.496,0.504,97210241,1.6334684555795864,100.0,76561198089841216,230190,48,131,2136,1963,0,1,0,0,0,1,0,0
0.9956,0.109,0.712,0.179,97211218,3.6178387477170033,58.29177957214766,76561197978693708,1040420,107,1696,1213,1213,0,1,3,0,0,1,0,0
-0.7779,0.246,0.754,0.0,97216492,2.1522883443830563,95.58637096774196,76561198118817720,661130,12,477,12,12,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,97223969,1.4913616938342726,100.0,76561198024201921,935880,9,233,1933,1933,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,97225111,0.6989700043360187,100.0,76561198291994035,386180,10,32,507,455,0,1,0,0,0,0,0,0
0.9726,0.055,0.764,0.18,97226956,3.0068937079479,66.15921921921925,76561198048304491,436320,16,367,604,604,0,0,16,0,0,1,0,0
0.8492,0.094,0.664,0.242,97251869,2.4578818967339924,77.47757575757579,76561197996502239,230190,27,0,795,795,0,1,0,0,0,1,0,0
0.5106,0.0,0.769,0.231,97255469,1.7075701760979365,100.0,76561198288019719,429790,6,0,47,47,0,0,2,0,0,0,0,1
0.9235,0.0,0.494,0.506,97260820,2.0170333392987803,100.24066666666668,76561197991190541,1016800,10,0,2025,2086,0,1,1,0,0,1,0,0
-0.5709,0.238,0.762,0.0,97263418,2.0,100.0,76561198046022472,359320,7,0,1802,1289,0,0,1,0,4,1,0,0
0.5719,0.0,0.887,0.113,97263581,2.1958996524092336,87.48875000000001,76561197979146780,1040420,30,395,10760,1184,0,1,286,28,18,0,0,0
0.9679,0.045,0.817,0.138,97265768,3.06781451116184,71.54701143016449,76561198069178248,1031440,10,0,3714,3675,0,1,6,0,0,1,0,0
0.4019,0.0,0.0,1.0,97267317,0.4771212547196624,100.0,76561198361903920,853770,19,190,403,347,0,1,2,0,0,1,1,1
0.9538,0.0,0.557,0.443,97267555,2.187520720836463,69.59336206896553,76561198351293993,690830,14,0,13172,3859,734,1,0,0,0,1,0,1
-0.9748,0.195,0.792,0.013,97275689,2.766412847112399,70.42152140672783,76561197992532018,641780,9,0,526,514,0,0,0,0,0,1,0,0
-0.3818,0.464,0.536,0.0,97277610,1.301029995663981,100.0,76561198122066162,914750,2,0,20,20,0,0,1,1,0,0,0,0
0.0936,0.065,0.859,0.076,97283601,2.110589710299249,109.265,76561198362319689,359320,2,0,1507,386,0,0,0,0,0,1,0,0
0.6597,0.0,0.816,0.184,97296289,2.0755469613925306,92.77076923076925,76561198023241905,230190,51,449,349,95,0,1,0,0,0,1,0,0
-0.9638,0.127,0.779,0.094,97299274,3.464489547433971,71.23086200378073,76561198021255336,523740,18,19,145,75,0,0,6,0,0,0,0,0
0.891,0.0,0.602,0.398,97307525,1.982271233039568,100.0,76561198034272309,810500,1,0,2034,204,0,1,1,0,0,1,0,0
-0.128,0.28,0.48,0.24,97325563,1.57978359661681,100.0,76561198026151792,1040420,3,195,1818,954,0,1,1,0,0,1,0,0
0.7958,0.0,0.756,0.244,97327685,2.0530784434834195,73.20000000000002,76561198974945489,429790,20,132,5439,5201,0,1,0,0,0,0,0,1
-0.2648,0.266,0.565,0.169,97342555,1.869231719730976,100.0,76561198056726492,1061100,1,0,941,941,0,1,5,0,1,1,0,0
0.976,0.043,0.481,0.477,97343990,2.3283796034387376,72.22100000000002,76561198033959761,1040420,5,0,876,170,0,1,0,1,0,1,0,0
0.5208,0.0,0.929,0.071,97351918,2.5289167002776547,57.94500000000004,76561198142179525,550170,22,410,896,896,0,1,0,0,0,1,1,0
-0.3063,0.384,0.31,0.307,97352454,1.6812412373755872,100.0,76561198217106787,429790,10,0,184,184,0,0,0,2,0,0,1,1
-0.5423,1.0,0.0,0.0,97361880,0.4771212547196624,100.0,76561198016109755,115200,3,0,1348,787,0,0,0,0,0,1,0,0
0.705,0.074,0.654,0.272,97378554,2.045322978786657,59.16092105263158,76561198076313690,1061100,3,102,672,486,0,1,1,0,0,1,0,0
0.8718,0.047,0.837,0.116,97378680,2.8561244442423,60.65625,76561198284894352,646910,1,58,335,335,0,0,2,0,2,1,0,0
-0.2263,0.099,0.821,0.08,97392783,2.6989700043360183,57.605,76561198305257199,1016800,77,0,1685,1685,0,1,2,0,0,1,0,0
0.5106,0.0,0.777,0.223,97399831,1.944482672150169,100.0,76561199037240624,332950,5,0,329,188,0,1,1,0,1,0,0,0
0.7406,0.075,0.757,0.167,97426465,2.5740312677277184,67.94364130434785,76561198122527938,979640,22,396,1244,243,0,1,3,1,0,0,1,1
0.9697,0.0,0.677,0.323,97433889,2.545307116465824,53.84380952380954,76561197966137491,641780,12,303,1259,626,0,1,1,0,0,1,0,0
0.9575,0.04,0.83,0.13,97443035,3.04493154614916,73.37732292460018,76561198105646253,1031900,17,222,411,342,0,1,0,0,0,1,0,0
0.8935,0.0,0.726,0.274,97449346,2.359835482339888,78.65956521739132,76561198332667499,839340,118,133,170,104,0,1,8,0,0,1,0,0
0.5106,0.0,0.0,1.0,97450202,0.4771212547196624,100.0,76561199006561518,932810,32,0,1138,1026,0,1,0,0,0,0,1,0
0.5574,0.0,0.625,0.375,97450703,1.6720978579357173,100.0,76561198107882774,227000,7,147,781,525,0,1,2,0,0,1,0,0
0.8074,0.071,0.452,0.477,97457144,1.724275869600789,100.0,76561198993698101,646910,5,0,3012,1842,0,1,0,0,0,1,0,0
0.4215,0.0,0.0,1.0,97458456,0.6020599913279623,100.0,76561198148778304,1016800,4,0,1447,1016,0,1,0,0,0,1,0,0
0.999,0.018,0.683,0.299,97461976,3.237543738142874,55.69690615835779,76561198101697269,227000,33,0,1010,1007,0,1,2,0,0,1,0,0
-0.9853,0.211,0.715,0.074,97463921,3.010299956639812,61.44590909090914,76561197985380680,979640,19,0,827,400,0,0,1,1,0,0,0,1
-0.1779,0.267,0.593,0.141,97464999,1.8195439355418683,100.0,76561198015170807,262900,29,0,27015,27015,0,1,1,0,1,1,0,0
0.597,0.063,0.82,0.117,97475652,2.662757831681574,73.41422222222224,76561198038613729,359320,1,0,9,9,0,0,1,0,0,0,0,0
0.4404,0.0,0.884,0.116,97488868,2.14921911265538,62.74510869565219,76561198064816937,429790,52,0,1993,1583,0,1,0,0,0,0,0,1
0.5262,0.0,0.84,0.16,97489230,2.1461280356782377,65.55550000000002,76561198035355254,979640,46,339,1656,41,0,1,0,0,0,0,0,1
-0.7964,0.372,0.628,0.0,97491725,1.863322860120456,100.0,76561198343063935,646910,5,48,3438,3367,0,0,0,0,0,1,0,0
0.6196,0.053,0.851,0.096,97495374,2.5954962218255737,54.12600938967137,76561197972828433,359320,1,154,35149,29279,0,0,1,0,0,1,0,0
0.9047,0.098,0.729,0.173,97510658,2.7986506454452686,63.25440476190478,76561198066196011,1051690,1,0,1073,807,0,1,2,0,0,1,0,1
0.9747,0.093,0.716,0.191,97517042,3.115943176939054,61.6645619834711,76561198144760509,429790,134,365,3846,535,0,1,1,1,0,0,0,1
0.669,0.118,0.701,0.181,97530876,2.6739419986340875,1.8825000000000216,76561199195769904,332950,1,0,5361,897,0,1,1,0,0,0,0,0
-0.8735,0.239,0.654,0.106,97543944,2.447158031342219,71.06500000000001,76561199078604781,429790,1,0,90,78,0,0,1,1,0,0,1,1
-0.9847,0.203,0.724,0.073,97545471,2.9956351945975497,75.51727966841187,76561198042785083,675170,9,0,508,244,0,0,0,0,4,0,0,0
0.8555,0.0,0.615,0.385,97552224,1.9956351945975497,100.0,76561198352954507,115200,13,106,2114,1069,0,1,0,0,0,1,0,0
0.8481,0.0,0.674,0.326,97574670,2.037426497940624,95.68818181818185,76561198136667653,1040420,8,0,2064,1334,0,1,0,0,5,1,0,0
0.9704,0.075,0.732,0.193,97588926,2.9867717342662448,64.1380836454432,76561198011032774,1040420,12,0,2876,1875,0,1,0,0,0,1,0,0
0.8957,0.122,0.427,0.451,97591398,2.060697840353612,68.69142857142859,76561198258597857,280160,310,487,304,288,0,1,0,0,0,1,0,0
0.9784,0.043,0.729,0.228,97594673,2.829303772831025,68.37928571428571,76561198962753836,332950,6,0,23794,11016,0,1,2,0,0,0,0,0
0.8802,0.0,0.722,0.278,97613264,2.204119982655925,85.4336363636364,76561198811435048,332950,3,0,3012,1387,0,1,1,0,0,0,0,0
0.5416,0.133,0.578,0.289,97613517,1.9344984512435677,100.0,76561197988347920,1076160,35,0,1198,477,0,1,0,1,0,1,0,0
0.7719,0.082,0.808,0.11,97613877,2.984977126415493,1.0066279069767603,76561198042237959,810500,241,0,388,216,0,0,6,0,2,0,0,0
0.4404,0.0,0.256,0.744,97613916,0.9542425094393248,100.0,76561198137719429,429790,5,9,6796,2466,0,1,0,0,0,0,0,1
0.9598,0.0,0.781,0.219,97614558,2.745855195173729,56.4702419354839,76561197990257787,1016800,33,1119,1272,1272,0,1,3,0,0,1,0,0
0.1779,0.137,0.686,0.177,97615752,1.8808135922807911,100.0,76561199073170914,1061100,2,0,257,52,0,0,0,0,0,1,0,0
-0.9783,0.171,0.719,0.11,97616695,3.35005409357903,64.75928849902536,76561198086673663,648410,4,0,17947,300,0,1,2,0,36,1,0,1
0.9699,0.071,0.719,0.211,97620532,2.7888751157754164,54.607513661202205,76561199131930287,648410,69,0,1977,90,0,1,0,0,0,1,0,1
0.4404,0.0,0.707,0.293,97620912,1.6434526764861872,100.0,76561198034006942,675170,6,0,363,235,2,1,0,0,0,1,0,0
-0.6517,0.104,0.896,0.0,97629725,2.3364597338485296,55.89000000000003,76561198125126527,359320,3,0,19582,19402,0,0,5,0,0,1,0,0
0.0,0.0,1.0,0.0,97633346,1.5682017240669948,100.0,76561199013511743,332950,2,0,274,274,0,1,0,0,0,0,0,0
0.8095,0.129,0.728,0.143,97640914,3.4677560512440326,68.15296992481204,76561198028431850,503770,6,0,51,51,0,0,12,0,0,1,0,1
0.9672,0.029,0.669,0.302,97653508,2.397940008672037,48.30500000000001,76561198094382390,1016800,13,0,3795,3794,1,1,0,0,0,1,0,0
0.6249,0.0,0.0,1.0,97657031,0.6989700043360187,100.0,76561198853220168,359320,22,0,4874,812,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,97662126,1.8195439355418683,100.0,76561197992212451,884660,15,0,1400,1294,0,1,0,0,0,0,0,0
-0.7096,0.541,0.459,0.0,97662146,1.5440680443502754,100.0,76561198041528112,1013320,495,0,11,11,0,0,3,0,0,0,0,1
0.8934,0.0,0.567,0.433,97669961,1.8129133566428552,100.0,76561198084809015,429790,4,0,453,354,0,1,0,0,0,0,1,1
-0.6896,0.152,0.794,0.054,97671421,2.3463529744506384,77.41211382113822,76561199016951462,646910,1,0,5227,1932,0,0,0,0,0,1,0,0
-0.9889,0.155,0.74,0.105,97675824,3.394451680826216,60.91627450980393,76561198069398756,1061100,12,0,988,829,0,0,1,0,0,1,0,0
0.7425,0.0,0.723,0.277,97690299,2.033423755486949,72.9868181818182,76561197971640811,436320,29,0,89,89,0,0,0,0,0,0,0,0
0.5563,0.0,0.358,0.642,97697062,1.1461280356782375,100.0,76561199093750838,244850,9,45,24025,6856,0,1,0,0,0,1,0,0
-0.1027,0.167,0.833,0.0,97698539,1.5314789170422551,100.0,76561198151916995,429790,8,0,191,34,0,0,0,1,0,0,0,1
0.9132,0.036,0.651,0.312,97700425,2.4132997640812515,68.75786956521742,76561198045969595,429790,9,0,4145,2510,0,1,0,0,0,0,0,1
0.3612,0.0,0.865,0.135,97704077,1.9395192526186185,100.0,76561197986980130,359320,66,285,17202,9209,0,1,0,0,0,0,0,0
0.9578,0.06,0.675,0.266,97704904,2.6190933306267423,69.70315315315315,76561198032740406,1016800,2,169,3016,1940,0,1,0,0,0,1,0,0
0.8689,0.0,0.372,0.628,97712525,1.8573324964312683,100.0,76561198053346903,227000,45,0,752,752,0,1,1,0,0,1,0,0
-0.647,0.146,0.854,0.0,97714842,2.3138672203691533,39.28818181818184,76561198123577253,646910,8,0,1480,1438,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,97720744,0.0,100.0,76561199068893116,853770,17,109,529,202,0,1,0,1,0,1,0,1
-0.5267,0.153,0.847,0.0,97745230,2.281033367247727,61.90568181818185,76561197994099456,984800,35,774,343,343,0,1,3,3,0,0,0,0
-0.2625,0.136,0.741,0.123,97752984,2.621176281775035,54.65721461187216,76561199198512624,641780,1,0,3333,1324,0,1,1,0,0,1,0,0
-0.2183,0.099,0.901,0.0,97758428,1.9590413923210928,100.0,76561199087403740,332950,3,0,19,19,0,1,1,0,0,0,1,0
0.4588,0.0,0.7,0.3,97776583,1.556302500767287,100.0,76561199030757416,332950,4,71,9728,9152,0,1,1,0,0,1,0,0
0.0,0.0,1.0,0.0,97783946,0.9542425094393248,100.0,76561197964165629,429790,232,201,21,21,0,0,0,0,0,0,0,1
-0.3291,0.087,0.852,0.062,97783950,2.658011396657112,82.97348039215687,76561198183297647,251950,6,107,930,904,0,0,2,1,0,1,0,1
0.5106,0.0,0.233,0.767,97799687,0.9542425094393248,100.0,76561198094803808,1019790,5393,4070,21,21,0,1,2,1,0,0,0,0
0.8507,0.145,0.332,0.523,97833502,1.8573324964312683,100.0,76561199076415610,332950,1,0,1853,845,0,1,1,0,0,0,0,0
0.9224,0.034,0.574,0.392,97852678,2.041392685158225,76.83227272727274,76561198090695107,955900,2,0,7601,2515,0,1,0,0,0,1,0,0
0.9231,0.0,0.376,0.624,97854992,1.9395192526186185,100.0,76561198127231616,227000,5,0,834,834,0,1,1,0,0,1,0,0
0.5563,0.0,0.582,0.418,97883151,1.447158031342219,100.0,76561198380184652,244850,4,0,839,836,0,1,0,0,0,1,0,0
0.956,0.026,0.728,0.246,97885585,2.599883072073688,69.80587719298246,76561197994940353,738520,69,584,1069,1069,0,1,0,0,0,1,0,0
0.4927,0.0,0.238,0.762,97886203,0.9542425094393248,100.0,76561198099029761,955740,94,0,1629,64,0,1,0,0,0,1,0,1
0.796,0.145,0.608,0.247,97897106,2.482873583608753,52.825739795918366,76561198031068723,1040420,7,161,2037,251,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,97920807,1.9395192526186185,100.0,76561198015982615,955900,14,0,1606,291,0,0,0,0,0,0,0,0
0.5563,0.0,0.455,0.545,97940152,1.301029995663981,100.0,76561198047789991,646910,21,375,38757,38446,0,1,0,0,0,1,0,0
-0.6653,0.119,0.803,0.078,97940440,2.571708831808688,73.19022522522525,76561198108425407,675170,5,79,753,753,0,1,3,0,0,1,0,0
0.8519,0.041,0.757,0.201,97952117,2.378397900948137,89.08288265306123,76561198055688394,955900,15,0,1821,94,0,1,0,0,0,1,0,0
0.6249,0.0,0.423,0.577,97958087,1.230448921378274,100.0,76561198002947642,1040420,8,0,1443,526,0,1,0,0,0,1,0,0
0.659,0.0,0.577,0.423,97966147,1.6020599913279625,100.0,76561199065767246,1061100,2,0,527,521,0,1,0,0,0,1,0,0
0.4215,0.0,0.263,0.737,97972586,0.9542425094393248,100.0,76561199142313218,429790,3,24,2176,2072,0,1,1,0,0,0,1,1
0.9699,0.0,0.548,0.452,97978816,2.2355284469075487,44.81125000000003,76561199152872605,332950,1,0,3136,1163,0,1,0,0,0,0,0,0
0.946,0.105,0.738,0.156,97979496,3.1031192535457137,79.95576530612249,76561197999462988,1016800,6,0,1360,1360,0,1,0,0,0,0,0,0
0.9043,0.096,0.705,0.199,97985302,2.6273658565927325,71.88459302325585,76561198022172892,1016800,15,0,2519,2130,0,1,0,0,0,1,0,0
0.6652,0.0,0.643,0.357,97987702,1.6127838567197357,100.0,76561198410108027,1061100,94,0,1699,65,0,1,0,0,0,1,0,0
0.9161,0.017,0.847,0.135,97990271,2.82020145948564,49.15945652173916,76561199127558105,324810,33,44,14,14,0,1,3,1,0,0,0,0
0.9674,0.0,0.64,0.36,97997244,2.3541084391474008,80.14248062015508,76561197996719943,979640,5,0,2996,670,0,1,4,0,0,1,0,1
0.6705,0.0,0.703,0.297,98002290,2.0,100.0,76561198107540864,436320,2,0,16,16,0,0,2,1,0,1,0,0
0.9954,0.083,0.736,0.181,98009826,3.4848690327204017,71.84814767392234,76561198324665226,332950,131,0,1356,911,0,1,6,0,0,1,0,0
0.0,0.0,1.0,0.0,98024483,0.4771212547196624,100.0,76561198091739262,429790,7,0,24827,21616,0,1,1,0,0,0,0,1
0.5267,0.0,0.672,0.328,98029665,1.7634279935629371,100.0,76561198077784631,244850,10,68,3754,2553,0,1,0,0,0,0,0,0
-0.8713,0.223,0.675,0.102,98031713,2.5611013836490555,50.20134615384619,76561198049749945,630550,2,0,967,967,0,0,1,0,0,1,0,0
0.0,0.0,1.0,0.0,98045761,0.6989700043360187,100.0,76561198196868150,429790,9,0,6760,6160,0,1,1,0,0,0,0,1
0.0,0.0,1.0,0.0,98056658,1.556302500767287,100.0,76561199104841391,359320,7,0,2774,2159,0,1,0,0,0,1,0,0
-0.8638,0.2,0.687,0.113,98058149,2.5502283530550938,85.79987012987016,76561198389036084,646910,4,0,5329,98,0,0,0,0,1,1,0,0
0.8714,0.0,0.847,0.153,98060086,2.426511261364575,76.78000000000003,76561198005073576,979640,15,0,1689,63,0,0,2,0,0,1,0,1
0.3804,0.0,0.607,0.393,98063081,1.3424226808222062,100.0,76561198977705495,311560,5,0,2904,1423,0,1,2,0,0,1,0,0
0.0,0.0,1.0,0.0,98065064,2.071882007306125,100.42294871794876,76561198274088019,955900,4,194,4854,817,0,1,0,0,0,1,0,0
0.986,0.013,0.791,0.196,98067838,2.9943171526696366,64.3657523510972,76561198304032795,764180,13,0,9513,4302,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,98084082,0.4771212547196624,100.0,76561198271886901,646910,9,58,521,469,0,1,0,0,0,1,0,0
-0.7096,0.189,0.811,0.0,98091960,2.071882007306125,65.29590909090909,76561198985534390,359320,17,353,545,545,0,1,0,0,0,1,0,0
0.4215,0.0,0.0,1.0,98099757,0.6020599913279623,100.0,76561198206537856,429790,2,0,34145,637,225,1,0,0,0,0,0,1
0.0,0.0,1.0,0.0,98102153,2.1461280356782377,140.175,76561198138538813,1061100,3,0,1405,323,0,1,1,1,0,1,0,0
0.989,0.012,0.732,0.256,98106288,2.8208579894397,80.02819320214671,76561198074950978,1031900,1,0,4470,1199,0,1,16,0,0,1,0,0
0.7964,0.0,0.559,0.441,98115114,1.724275869600789,100.0,76561197968619361,641780,2,0,559,242,0,1,1,0,0,0,0,0
-0.34,0.194,0.806,0.0,98123369,1.8061799739838869,100.0,76561199076561944,1061100,5,0,2941,653,0,1,0,0,0,1,0,0
0.3612,0.0,0.828,0.172,98129529,1.845098040014257,100.0,76561197980038894,646910,7,0,42,42,0,0,0,0,0,1,0,0
0.6124,0.0,0.786,0.214,98130476,2.1846914308175984,59.63266666666669,76561198056426357,1016800,22,0,1264,1233,0,1,0,0,0,1,0,0
0.6249,0.0,0.549,0.451,98134248,1.5314789170422551,100.0,76561199198962113,641780,1,0,7191,2552,0,1,0,0,0,1,0,0
-0.8779,0.479,0.521,0.0,98138126,1.7993405494535817,100.0,76561199000345151,646910,15,0,6270,2717,0,0,0,1,0,1,0,0
0.8777,0.109,0.743,0.148,98144189,2.9894498176666917,56.63691860465119,76561198005831395,641780,2,722,3361,3359,0,0,0,0,0,1,0,0
-0.0918,0.183,0.62,0.197,98144200,2.27415784926368,67.65647058823532,76561198205922472,641780,4,124,4269,4269,0,0,1,0,0,1,0,0
0.0,0.0,1.0,0.0,98151925,1.6812412373755872,100.0,76561198006279537,1054430,105,0,17,17,0,0,2,0,0,1,0,1
0.6369,0.0,0.323,0.677,98152175,1.1461280356782375,100.0,76561197970340827,228280,3,0,3064,2131,0,1,0,0,0,1,0,0
0.25,0.101,0.725,0.174,98152196,1.8129133566428552,100.0,76561199003894036,646910,4,0,122,122,0,0,0,0,0,0,0,0
0.8591,0.0,0.486,0.514,98153449,1.7634279935629371,100.0,76561197973035242,648410,2,0,632,491,0,1,3,0,0,1,0,1
-0.9752,0.142,0.745,0.113,98161374,3.524266268766979,60.05901759530795,76561197969096617,979640,109,0,321,321,0,0,4,2,7,0,0,1
0.8807,0.0,0.582,0.418,98179920,2.02530586526477,99.4098484848485,76561198074405212,822650,1,0,64,64,0,0,4,0,0,1,0,0
0.8313,0.069,0.754,0.177,98188978,2.646403726223069,66.65019230769234,76561197985764652,1040420,14,0,579,415,0,1,0,0,0,1,0,0
0.2382,0.0,0.804,0.196,98189643,1.6720978579357173,100.0,76561198353218766,429790,16,84,3021,2948,0,1,0,0,0,0,1,1
0.9807,0.077,0.499,0.424,98189721,2.4983105537896004,66.46272727272728,76561197979225094,1054430,5,1645,69,69,0,1,0,0,0,1,0,1
