recommendationid,brevity
43951335,17
42782705,5
102257473,7
70009453,1
67073616,4
48668667,7
73967277,11
53046131,72
42889646,47
42777719,33
51175851,16
87506427,89
55820088,21
43754249,34
43782790,106
42868303,20
42900080,42
66455442,2
42789394,20
56448637,14
44795722,32
43430975,18
43567074,36
43903151,52
43512009,23
43435390,36
48823833,2
123140863,3
43424967,12
54328355,30
42990751,25
59556137,135
44753616,55
101219796,1
45049315,2
43553122,5
43185805,13
52925128,10
51125702,148
107005554,74
69515444,130
105048607,3
78414706,37
89334113,246
50811840,429
113692257,68
48661529,23
53532188,77
89331323,68
102177629,117
77088833,17
64483848,52
76986548,78
95843469,167
82893248,15
108656256,75
114367049,3
51346156,117
64931848,45
48193097,79
130389054,137
43757714,228
156749450,121
43796313,104
96545020,38
50327117,60
64789977,138
143386868,41
96579922,14
143567477,41
123567100,55
73430085,32
45544412,59
49333021,70
114309403,119
83130731,621
79225401,237
54545509,555
55852679,42
116224992,19
95585672,155
110336163,2
138176958,102
44742534,46
63795816,24
79344097,223
49384587,66
44132610,42
55442546,32
45258538,611
132817631,22
44754655,54
47955919,7
44653859,23
54926247,20
119101805,35
44705822,21
99651692,24
94588702,106
101121294,38
44887837,13
44732450,23
101229067,97
161746026,1
54383405,181
45828303,56
83972643,48
74039119,520
66612255,116
43602691,10
108395866,139
44013057,17
43642223,10
103171096,26
48733076,85
90314308,30
89965588,54
94708071,382
51088716,162
44970012,113
44958103,95
55179439,51
55283239,356
49440624,107
44528090,190
73128213,66
72905980,108
83077266,89
77575338,18
47676848,101
50536713,3
45139170,41
50509678,83
76921391,65
61588835,15
48443278,81
46565038,51
73287417,54
55322399,27
54683137,61
44440191,33
54933487,32
44964423,85
45240053,41
48536826,11
54556520,22
55034222,23
94138367,6
45901060,148
83221569,163
101221976,13
79557744,14
79491903,249
99867517,9
79448799,23
113660805,78
97277610,4
79470975,53
159941338,20
92938425,160
97044324,55
129878415,9
119377407,66
119160273,6
118803142,54
119705424,66
124814335,4
118860730,22
126010656,49
158077839,25
130146279,28
119470651,85
118786798,61
126560388,11
127055034,4
137294615,2
121458009,50
119226848,20
119044011,39
147593788,1
119838123,72
118756235,71
118770076,31
158654931,5
119336886,47
130740532,14
140180866,6
120095136,70
119523775,24
118840840,93
118753982,91
123002067,29
143320658,9
118887425,25
126951353,11
124183340,39
134389967,1
120521774,5
119082619,13
120016539,142
118847082,39
118848919,58
120327657,74
146583791,48
143563965,25
137697984,60
119004136,71
121590186,70
128987456,4
44313625,39
47430104,122
62375745,11
62792400,91
54332149,14
48618944,7
100888565,149
67327633,303
55034581,19
69750562,228
55022539,30
73003909,56
47539822,52
67875530,129
65534914,4
76893589,2
65375705,44
55576126,36
55045269,43
47521859,99
95649718,66
72847668,41
45242503,21
50304808,33
133945446,25
45051012,72
45552303,483
70663821,3
45018153,115
119712274,1
45040498,39
45225764,55
44956316,96
82153776,78
45078661,108
89887821,86
45049200,91
92411630,10
91454213,2
45011129,53
45820730,1
44963801,53
53181711,91
45253123,240
44940779,20
44935572,29
82085290,29
81081322,301
45053785,7
45140082,63
116009588,15
54072023,64
45373452,226
45645242,37
44975811,101
44959400,1
45011965,26
132387951,39
59117010,3
45140297,68
70244591,9
45652248,69
70783517,100
45065209,70
45107718,1
44938426,26
45437800,120
45009884,38
47591533,119
44995235,35
44675905,64
45268099,22
70688986,19
127763958,18
88543963,64
132563558,58
137296663,36
148433730,18
136435113,31
116157086,209
70600983,46
70788201,10
70606865,148
71817587,85
44668705,11
44712410,59
63961018,10
83884914,437
63867066,106
64407523,55
65526706,195
64473370,131
64475420,117
65575184,78
96320843,49
63888455,3
154248867,18
84604243,17
63961561,181
79302427,19
63888729,349
65323591,14
68808883,222
63982393,343
63928494,345
66879065,60
49773461,44
48967942,108
48809061,35
96802644,189
145337719,57
143043638,31
73592439,39
110698118,25
87616008,27
152903389,116
143185199,245
55806220,17
55333261,35
58635835,2
48201668,57
48448974,8
160778369,1
63014239,87
48292556,129
58377137,51
48136284,126
63601010,39
48644627,120
48371859,27
60872615,78
49071754,76
61000196,45
48136570,141
119973442,588
81347972,12
48151579,9
139716333,25
48498659,52
48642159,69
48191975,193
51780461,4
48305697,6
54975198,130
48538365,41
58782300,3
48125443,30
48112542,2
93683437,31
48178184,28
48648178,127
49167068,28
48075798,9
111516173,23
48392405,71
48320113,81
48204782,11
58096887,10
66325618,54
48118968,107
65541839,29
49512833,52
59677081,11
60139219,176
68219798,25
55257383,3
49664564,44
48173596,22
161741367,1
97450202,1
122805687,68
160396438,22
82322902,29
70321765,46
45160244,128
45048972,6
45190177,52
69743259,31
84873377,389
51830886,67
49310062,23
55612723,41
97223969,7
109064722,17
58401989,90
68776168,364
129676255,6
49273523,114
49273672,55
49302863,7
101573355,572
65892936,306
66014369,146
66004861,282
119865699,71
91709552,93
140185831,4
66085265,92
49255932,17
124856487,19
48319735,230
59994024,426
67900164,24
91744467,8
55118455,436
71798332,29
67945586,92
58078642,14
48929933,53
49071030,456
50993541,12
62393710,107
50236665,109
60435053,49
85892772,28
45185476,26
45867974,71
45918744,206
112483157,119
116261089,22
114191976,101
62261449,97
55898260,29
114132448,92
129957570,11
65071487,184
76424424,191
132320111,8
70353022,204
72310963,111
120003212,91
78434943,163
114470067,14
57296488,44
101855479,41
74365759,189
141779606,364
84379239,277
115310851,194
88633389,161
144464760,56
75243298,240
138311210,178
89747976,22
138031757,96
91596133,52
90741942,11
90751664,156
90790217,12
90766628,56
110070725,27
90757929,68
54059847,17
50271299,71
64049730,27
81413979,11
89081386,69
45397941,40
45636045,52
50652194,132
54511720,76
54395789,11
54355484,14
76012452,58
114947146,35
115520405,51
77676284,17
88772916,18
125051879,17
151121489,81
49270204,94
161467273,1
49113304,17
72785387,119
49210228,135
93902201,33
121843025,39
162366715,91
101015944,57
50972764,71
99433471,83
102822496,50
50974498,82
50972769,150
92770457,8
139888689,7
51232696,216
85052334,25
49602374,8
141325226,104
69727088,89
140740327,23
100133986,45
128528031,11
86599958,126
103181039,26
141086255,343
51232791,72
94600338,17
69499686,136
69462578,284
86157592,6
48701866,194
152709874,16
49192704,43
110330329,7
123025327,240
79357725,16
124805720,18
81615307,58
115411063,127
88221365,13
92276200,12
107954884,51
158631301,72
115789497,26
76513804,500
111519126,1
137323203,4
138893492,171
73630091,42
70199695,124
71551764,29
68827155,94
113579562,1
117611166,29
113781784,38
69624345,159
94262864,29
122401119,3
97886203,2
89927697,75
149777581,28
93590482,57
67971137,12
118095064,1
86380430,38
86309881,36
85966722,2
111714724,26
119062359,131
86267022,92
90298218,207
86051558,60
98065064,27
113409192,12
85415027,50
125355750,7
70906253,1
146381865,16
101377511,24
115519188,29
80986809,14
123768171,2
120279644,223
101198260,84
124054129,39
114127535,13
160163550,64
107402696,75
83799924,226
81564130,26
84752210,41
76337779,59
83433398,71
130682955,8
157619459,148
121267760,122
101380620,48
97920807,15
99975780,72
97852678,21
119212722,59
148308752,5
116012517,85
116135416,11
106005427,1
97952117,43
105485113,20
101712456,180
80889625,22
80892374,1
111020955,51
81297436,2
108051327,3
135523819,60
81946201,10
55346223,51
47695382,27
51392687,136
47703725,4
55324237,388
52508438,148
61286836,15
47211606,185
48202045,78
47982476,30
155347335,2
53948618,127
52990751,10
47212320,15
47329084,165
63351875,69
50794699,30
66944785,57
73486425,33
47229976,16
58289028,83
57672854,24
51372319,2
53614841,272
51379661,155
136772301,129
145776624,103
136220680,80
143673104,56
136956147,41
146259699,40
136646484,81
136188763,39
137966132,488
138430223,25
138042686,176
136262300,104
137813164,91
138124912,187
143223007,56
136774270,123
49443083,30
49476912,144
57144956,32
57344031,153
49506636,22
85256439,23
57324767,77
88331258,69
77275124,1
86423503,67
77083933,105
88767314,4
49501631,29
102581466,45
85717732,4
49487385,47
86922739,12
57611453,12
72374794,1
49917262,74
50836907,19
78218438,4
54886127,21
48677214,72
48691902,125
54875061,45
61039129,85
54604719,102
71584226,75
72977042,65
54398826,55
67523858,22
68627641,98
84095284,33
47168811,152
53975431,75
55727069,196
55670092,96
132423175,9
55659258,60
55694213,21
56823664,1
55749269,41
82479378,77
55645904,93
55671695,8
55693775,133
55684508,29
49102805,174
47861805,15
55518082,60
54008379,10
47652349,44
130912265,55
152604852,43
58378723,31
54689485,77
54477933,66
117071352,57
124032989,25
67111364,319
47537394,28
81672440,171
83640998,21
72861816,16
47229326,608
48922253,80
48284210,70
47597214,39
53728852,183
108672896,64
49064877,119
47413003,45
47761425,10
47606413,381
48099677,490
73834154,188
54129049,22
47804634,140
54937839,52
66278746,1
46487663,1
46366173,21
46188982,264
47832513,82
46424704,10
45904908,150
54266960,67
141091401,7
108733672,180
110324096,24
111608687,60
114404446,36
108711335,80
152984828,28
120375917,78
123753003,257
140918398,25
141298379,42
140951540,19
153529788,36
114596668,86
140499748,1
152105130,13
108803813,22
141036606,20
131436599,54
118779698,100
109224763,7
108979421,18
78793080,32
110452579,7
106123209,44
79190436,71
92174620,25
83238507,12
125329707,67
81096797,41
77978335,342
84165901,31
110135867,50
78667527,74
78493087,97
81076852,48
110758255,83
78538941,112
78078095,14
83484793,52
100034550,69
78950963,49
100719628,42
79299392,62
78784697,54
78042398,70
78076200,199
77969953,36
85819949,21
78090580,62
100182886,31
78026699,25
83154490,11
111351465,6
78625101,118
81476151,38
145304789,12
94402070,162
139465987,44
78032955,16
77988312,8
110539153,32
77967689,54
78047180,55
77979692,153
110281077,23
78373283,8
81883662,14
111007763,49
77982086,284
109212931,132
101699970,11
88788942,72
78620137,3
81057092,38
78631572,30
84462605,22
77996324,16
117107465,3
78620540,40
146114586,261
121641249,15
102260965,17
134697034,154
101683316,25
101668187,20
105809774,53
142847575,300
156756360,28
84980884,96
142596616,20
153434928,24
113241480,216
147815771,36
87453924,42
105558105,76
117796356,222
127590271,59
87991284,12
113688161,114
155199230,95
120215528,111
133043246,15
97131840,132
128772679,25
100282346,2
141923203,34
150884702,9
91581920,27
162718118,53
96370330,192
128370880,24
142691947,270
101415881,63
88822010,84
140276694,69
157191793,56
75746446,40
106517810,30
157308293,42
115728360,6
82084172,14
96309044,25
96857642,38
141044151,27
88160929,79
129207918,21
117751370,90
110782102,136
90405137,22
118709371,149
87807408,64
98925451,139
106402223,320
86087306,383
88021863,16
112497142,20
142735829,2
115674339,120
99022815,39
74951452,46
79636081,48
158713094,597
117599995,14
98514045,264
117683731,242
118418926,47
156514971,16
98239395,23
124240616,10
141866734,35
128679955,87
107235653,7
141901261,134
142140528,39
86535407,160
154553190,35
98060086,47
154609540,72
140954891,16
120111770,60
137215197,282
119152022,107
97997244,40
75213972,368
138124756,56
92324536,249
75564787,22
104766973,92
81195011,11
113032498,2
136351117,30
162569780,80
94782135,13
124408782,43
138799234,19
116170000,16
140308283,64
134161810,70
116106353,5
101478598,36
70294947,19
70158346,49
153544498,21
133703717,195
71521980,23
91745425,5
142699106,157
138129054,49
90350870,83
145236957,47
148443509,117
157511790,263
147202018,5
134283304,45
96958114,112
105611667,47
149150490,36
135638277,124
110328316,274
109972188,14
115534591,60
140991683,643
117510984,1
76347910,176
141112714,57
77530859,42
72275787,157
94585505,15
94625494,26
156007070,71
120412310,225
111495693,98
90478553,16
139866567,28
93859457,55
110157213,43
128464823,1
141645309,42
108244669,12
138772900,8
92021556,227
142076894,18
110805148,29
99301589,170
74821305,142
156668556,265
120417663,50
139251236,96
100331569,39
111099138,52
139000264,121
127708732,78
92028075,102
146366108,17
80215882,47
105289130,2
160826249,88
90713852,55
70354327,86
121247808,28
100778234,25
124269255,9
78984524,131
119339777,172
121106939,219
109078466,167
76400346,92
70455410,54
162714577,29
129823316,17
141602114,21
100851720,59
87055507,44
145416994,100
117417258,110
92712281,23
120669439,28
115663772,71
157540928,42
136886675,144
111361805,32
161943572,96
73234811,107
117109014,55
112274190,13
89566923,113
121784984,113
162510597,25
100300326,368
73410302,206
115254980,63
146415350,34
134372081,10
160956147,85
147853699,55
139619417,75
74925346,68
117747097,29
117015696,33
99842243,19
152246207,51
74847995,57
152695628,58
73260120,182
155121738,230
116064251,187
70360311,40
112651597,25
111568173,5
69378228,9
74840606,68
98891006,39
126625764,236
75157851,128
90537930,70
152782440,19
128017420,11
110708235,1
120107360,49
95069495,71
97489230,26
117033480,34
152674000,37
128207639,94
156928694,24
160962335,19
74270586,49
124489633,63
160369717,107
109840742,138
111853729,211
145229156,28
108351397,338
100403255,1
108364568,448
73228635,24
92696710,45
101831070,20
155794867,62
96200457,1
76608114,22
101320358,38
127713745,7
95240209,159
96155812,130
157658856,31
127884120,287
104013299,7
111666024,19
101900918,21
93641333,84
91171221,19
92883809,40
139994143,68
118488269,3
84934923,9
86505348,80
104867732,16
92553200,61
159672689,54
101907868,399
123562628,18
121475770,309
92071930,79
133840611,60
108933314,7
119387372,64
134842762,33
118039486,75
94731282,9
141368577,32
98161374,354
75042752,40
100765542,83
81750482,94
99863274,1
87378268,2
71177415,79
150373586,30
93976289,137
87734862,39
128953424,38
162532540,69
124258395,136
93443758,47
101419358,56
111285754,21
70265329,56
141459583,89
141021348,20
117420865,11
134743578,35
98735956,19
118492446,74
111131895,94
109023421,34
143739252,389
120359579,68
99534689,62
118746254,80
121097761,127
161820408,43
145846522,3
117016399,26
148577098,110
118169735,24
124312157,88
102200695,51
161275261,255
106496883,75
110818536,48
108917309,21
158224001,35
101915957,2
69456115,118
120413292,11
112298267,99
114461241,19
111671173,90
111462233,88
156366329,540
101500292,30
113763519,19
102518316,7
114308937,63
142383682,30
112736510,13
75598142,151
123955498,11
117770045,45
75134939,100
148286449,4
69499690,48
75461945,45
98602810,41
116014200,2
75460303,151
119632465,13
99349540,7
101278094,41
95414023,39
124701394,49
106951101,154
118553142,51
92785663,3
154258887,178
157233635,61
77005679,39
156411652,435
101529963,18
120590587,117
118098227,101
113477284,224
90363798,31
140097366,1
115232337,54
118078887,67
93852153,28
161426110,44
115928889,44
101810531,32
139022355,180
110748176,21
110191464,206
90324368,19
162047517,4
122570316,97
141092978,12
78154602,21
120817872,337
113632498,63
157465354,9
105234519,18
120661411,67
101649299,3
128117002,37
135022716,99
88358561,58
161828279,43
112085783,24
91890042,108
79995359,16
97463921,135
148164250,101
91844506,55
142478689,20
97426465,57
70290716,31
133775526,13
136613785,24
142232320,39
134321285,1
69300054,44
136576299,1
121792557,17
120317490,27
143218788,9
113293253,34
113794990,21
101216029,38
159412639,10
90171129,111
100869880,21
92192578,43
162101017,99
96042973,2
72315712,4
75508302,59
113039995,42
86238273,154
159419488,78
101334433,42
102593128,70
89825953,53
122482000,15
100613726,78
138325634,119
92161068,2
105379104,63
69628892,36
159820934,53
116961341,91
101299584,31
158381195,183
149129808,29
78409069,66
117807660,107
101172556,48
80507811,36
102570110,21
106930846,109
90649297,23
86669233,156
108911315,66
101809411,37
91771547,17
102124654,107
127303258,40
129835679,23
103662025,131
151945719,13
156062487,6
100059351,13
76402387,96
115352379,6
50216996,29
48457363,34
62135504,2
138722624,9
119589841,8
80024116,75
94707562,97
111699919,28
119727824,162
66357269,21
77124047,37
121822675,30
102048457,14
119289799,71
124410543,15
62296961,3
111863919,159
124945937,24
120774461,160
76740725,75
91316686,69
136238307,57
120374726,26
74321792,6
91492441,186
112121198,39
92691137,1
96295997,22
138327750,147
63354588,83
159589736,3
139096542,3
86774125,37
68218182,17
91307754,2
76031481,20
119858248,104
101111685,3
123894735,29
62261452,145
139567908,17
91231541,9
91313982,37
112081001,18
48763664,18
49899504,35
48953990,85
48729706,70
48692779,132
49272202,45
121785479,15
85768435,133
137031400,46
48570471,56
113480213,5
82585353,26
105518286,7
63235356,512
108777464,195
154996257,81
